發生時間,發生地點,死亡受傷人數,車種
102年08月17日 03時50分,高雄市路竹區忠孝路91巷3弄口,死亡1;受傷0,普通重型-機車
102年08月17日 09時23分,臺北市內湖區東湖路113巷139號,死亡1;受傷0,自用-大貨車;行人-人
102年08月17日 11時10分,南投縣中寮鄉廣興村永平路45-36號投27線1公里950公尺處西向東車道,死亡1;受傷0,自用-小客車;普通重型-機車
102年08月17日 13時35分,臺南市安平區中華西路二段49巷,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年08月17日 13時35分,高雄市大寮區琉球路興隆路口,死亡1;受傷0,腳踏自行車-慢車;自用-大貨車
102年08月17日 16時05分,南投縣仁愛鄉大同村仁和路台14甲線21公里600公尺處東向中外車道,死亡1;受傷0,腳踏自行車-慢車
102年08月18日 04時51分,臺東縣台東市台11線172公里400公尺處南向內側車道,死亡1;受傷0,自用-小客車
102年08月18日 09時25分,高雄市旗山區延平一412號前,死亡1;受傷0,普通重型-機車;自用-小客車
102年08月18日 12時10分,雲林縣斗六市北平路宏德街(口),死亡1;受傷0,自用-小客車;普通重型-機車
102年08月18日 13時05分,臺中市清水區中華北路護岸路(口),死亡1;受傷1,普通重型-機車;自用-大貨車;普通重型-機車
102年08月18日 19時12分,新竹市香山區中華路四段555號,死亡1;受傷2,普通重型-機車;行人-人;普通重型-機車
102年08月18日 21時19分,新竹縣竹北市中華路1301號正成加油站(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年08月18日 22時10分,屏東縣萬巒鄉萬全村褒忠路3號,死亡1;受傷1,普通重型-機車;普通重型-機車
102年08月19日 02時00分,彰化縣和美鎮國道三號191公里000公尺處南向交流道車道,死亡1;受傷0,自用-小客車
102年08月19日 05時00分,雲林縣古坑鄉永光村雲210線及光興路口(永光所)(附近),死亡1;受傷1,自用-小貨車;普通重型-機車;普通重型-機車
102年08月19日 07時47分,彰化縣線西鄉彰化縣線西鄉中華東路與中正路口,死亡1;受傷0,普通重型-機車;自用-小客車
102年08月19日 12時45分,高雄市大寮區鳳屏二路高屏大橋上,死亡1;受傷2,普通重型-機車;普通重型-機車;普通重型-機車
102年08月19日 16時20分,彰化縣大村鄉彰化縣大村鄉美港村美港路170號前,死亡1;受傷0,自用-大貨車;普通重型-機車
102年08月20日 10時17分,新北市五股區無名路前0.0公尺數無名路(口)1號越堤道往堤內(附近),死亡1;受傷0,普通重型-機車
102年08月20日 12時40分,新竹縣寶山鄉雙園路一段往寶山鄉公所方向中山高速公路橋上(附近),死亡1;受傷0,自用-小客車
102年08月20日 18時28分,桃園縣平鎮市東光路217巷,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
102年08月21日 16時00分,臺南市左鎮區榮和里臺20線24公里500公尺處西向補助車道,死亡1;受傷3,自用-小客車;自用-小客車;自用-小客車;自用-小客車
102年08月21日 18時34分,基隆市七堵區台62線往瑞芳7.1K(附近),死亡1;受傷1,自用-小客車;自用-小客車;自用-小客車
102年08月21日 22時13分,雲林縣莿桐鄉東興路59號,死亡1;受傷1,自用-小客車;自用-小客車;自用-小客車
102年08月22日 07時41分,臺北市士林區雨農路32巷,死亡1;受傷1,普通重型-機車;行人-人
102年08月22日 10時48分,雲林縣元長鄉台78線15公里0公尺處東向匝道車道,死亡1;受傷0,自用-小客車
102年08月22日 11時21分,新北市汐止區新台五路前0.0公尺數茄苳路(口),死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年08月23日 02時59分,新北市新莊區思源路前0.0公尺數頭前路(口),死亡1;受傷0,腳踏自行車-慢車;計程車-小客車
102年08月24日 05時42分,新竹縣橫山鄉大肚村12鄰中豐路二段富林路口(附近),死亡1;受傷0,普通重型-機車
102年08月24日 05時55分,嘉義縣六腳鄉竹本村村里道路(附近),死亡1;受傷0,自用-小客車;普通重型-機車
102年08月24日 07時20分,彰化縣員林鎮彰化縣員林鎮南東里員草路28.5K處,死亡1;受傷1,自用-小客車;自用-小客車
102年08月24日 18時20分,南投縣中寮鄉爽文村鄉林巷136-1號前下方40公尺數投17-1線1.1K處(附近),死亡1;受傷0,普通重型-機車
102年08月25日 05時45分,雲林縣東勢鄉安南村安南路1-4號安南橋上(施工中)(附近)153線5公里500公尺處南向外側車道,死亡1;受傷0,普通重型-機車
102年08月25日 06時21分,新北市新莊區新莊路340號前0.0公尺數,死亡1;受傷0,普通重型-機車;行人-人
102年08月25日 08時00分,高雄市前鎮區凱旋四路忠誠路口,死亡1;受傷0,普通重型-機車;公營公車-大客車
102年08月25日 11時07分,新北市瑞芳區大埔路頂埔巷17-號前0.0公尺數,死亡1;受傷1,普通重型-機車;普通重型-機車
102年08月25日 14時00分,屏東縣竹田鄉泗洲村連成路與產業道路口(附近),死亡1;受傷0,自用-小貨車;普通重型-機車
102年08月25日 20時02分,臺中市大雅區六寶里中清路四段和平路(口),死亡1;受傷0,普通重型-機車;自用-小貨車;自用-小客車
102年08月26日 07時22分,嘉義縣六腳鄉灣南村灣內橋上嘉54線1.15公里西向車道(附近),死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
102年08月26日 10時15分,臺南市北區開元路開元路橋上西向第3支路燈前(附近),死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車
102年08月26日 15時05分,南投縣草屯鎮中正路台14線31公里500公尺處西向外側車道,死亡1;受傷0,普通重型-機車
102年08月26日 21時00分,南投縣仁愛鄉大同村仁和路台14甲線15公里800公尺處東向外側車道,死亡1;受傷4,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車
102年08月27日 08時25分,臺中市大里區新里里德芳路二段永大街(口),死亡1;受傷0,自用-小客車;行人-人
102年08月27日 11時12分,雲林縣西螺鎮市場北路與產業道路口(附近),死亡1;受傷0,普通重型-機車;自用-小貨車
102年08月27日 12時54分,桃園縣龍潭鄉中山村大昌路一段福龍路三段(口)(龍潭派出所)(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年08月27日 13時50分,花蓮縣光復鄉大興村民權街66號,死亡1;受傷0,普通重型-機車;營業用-大貨車
102年08月27日 17時42分,嘉義市西區新民路與興業西路口,死亡1;受傷0,自用-小客車;普通重型-機車
102年08月28日 09時00分,新北市坪林區北宜公路前0.0公尺數54.1K處(附近),死亡1;受傷0,普通重型-機車;營業用-大貨車
102年08月28日 09時49分,新竹縣五峰鄉桃山村19鄰民生產業道路(霞喀羅橋往民生產業道路600公尺處)(附近),死亡2;受傷0,自用-大貨車;自用-大貨車
102年08月28日 11時00分,臺中市梧棲區草湳里大成路與經三路口(台中港加工出口區園區內)(附近),死亡1;受傷0,營業用-大貨車;普通重型-機車
102年08月28日 15時05分,高雄市彌陀區中正南路中正東路口,死亡1;受傷1,普通重型-機車;營業用-半聯結車;普通重型-機車
102年08月28日 15時35分,花蓮縣吉安鄉太昌村明義三街36巷明義三街(口),死亡1;受傷0,普通重型-機車;自用-小貨車
102年08月28日 16時55分,臺東縣關山鎮豐泉里5鄰大同路與本源路路口(附近),死亡1;受傷0,自用-小客車;普通重型-機車
102年08月28日 23時11分,屏東縣高樹鄉南昌路14之1號,死亡1;受傷0,自用-小客車
102年08月29日 08時59分,雲林縣褒忠鄉台78線13公里800公尺處東向內側車道,死亡1;受傷0,自用-小客車
102年08月30日 09時45分,臺中市南區積善里興大路440號,死亡1;受傷0,普通重型-機車;自用-小客車
102年08月30日 11時20分,臺中市大甲區經國路大安溪橋上南下車道149.5K(附近),死亡1;受傷0,普通重型-機車;自用-小貨車
102年08月30日 12時02分,苗栗縣公館鄉國道一號132公里700公尺處南向中線車道,死亡1;受傷0,自用-大貨車;民營客運-大客車
102年08月31日 00時10分,臺北市南港區研究院路大坑街(口)研究院路 大坑街,死亡1;受傷0,普通輕型-機車;民營公車-大客車
102年08月31日 05時50分,彰化縣彰化市臺1線189公里500公尺處南向外側車道彰化縣彰化市中山路2段與民權路口(卦山所),死亡1;受傷0,自用-小客車;行人-人
102年08月31日 08時30分,臺南市安南區海環街281巷安明路(口),死亡1;受傷0,自用-大貨車;普通重型-機車
102年08月31日 11時35分,臺東縣太麻里鄉華源村台9線398公里500公尺處北向內側車道,死亡1;受傷0,自用-小客車
102年08月31日 15時29分,雲林縣元長鄉五塊村產業道路(元長148)電桿旁路口(附近),死亡1;受傷0,普通重型-機車;自用-小貨車
102年09月01日 05時15分,雲林縣麥寮鄉橋頭村橋頭路93號,死亡1;受傷0,自用-小貨車;行人-人
102年09月01日 07時27分,苗栗縣通霄鎮內湖里苗128線內湖橋路口(附近),死亡1;受傷1,自用-小客車;自用-小客車
102年09月01日 18時40分,雲林縣麥寮鄉海豐村雲三線海豐分校前(附近)雲三線7公里800公尺處南向中內車道,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車
102年09月02日 06時46分,臺中市清水區南社里中華路民族路(口),死亡1;受傷0,自用-小貨車;普通輕型-機車
102年09月02日 07時40分,屏東縣屏東市大武里建南路115號,死亡1;受傷1,普通輕型-機車;普通重型-機車
102年09月02日 07時59分,新北市中和區新北環快道路前0.0公尺數秀朗橋道路(口),死亡1;受傷0,營業用-曳引車;普通重型-機車
102年09月02日 10時05分,桃園縣新屋鄉頭洲村里青草坡3-3號(附近),死亡1;受傷2,普通重型-機車;自用-小貨車;普通重型-機車;普通重型-機車
102年09月02日 10時05分,臺東縣台東市中華路一段51號前(附近),死亡1;受傷0,自用-小客車;普通重型-機車
102年09月02日 15時00分,南投縣埔里鎮成功里種瓜路102號附近(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年09月03日 08時10分,高雄市岡山區本工南一路2號前,死亡1;受傷0,營業用-大貨車;普通重型-機車
102年09月03日 09時50分,嘉義市西區高鐵大道888號斜對面,死亡1;受傷1,民營客運-大客車;普通重型-機車;民營客運-大客車
102年09月03日 11時50分,新北市三重區忠孝橋機車道路前0.0公尺數往北市方向(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年09月03日 16時03分,屏東縣內埔鄉興南村昌宏路展興路(口),死亡1;受傷0,自用-小客車;普通重型-機車
102年09月03日 20時50分,臺南市北區文成一路130巷文成一路(口),死亡1;受傷2,普通重型-機車;行人-人;普通重型-機車
102年09月03日 21時35分,高雄市新興區中正二路和平一路口,死亡1;受傷2,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車
102年09月04日 05時00分,宜蘭縣羅東鎮公正路純精路(口)台9線89公里700公尺處北向內側車道,死亡1;受傷1,普通輕型-機車;自用-小客車;腳踏自行車-慢車;腳踏自行車-慢車
102年09月04日 06時30分,新竹市北區天府路二段榮濱路(口),死亡1;受傷0,自用-小客車;行人-人
102年09月04日 09時00分,高雄市岡山區大德一路120號前,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
102年09月04日 09時11分,屏東縣長治鄉崑崙路174號前(附近),死亡1;受傷1,普通重型-機車;普通輕型-機車;普通重型-機車
102年09月04日 14時50分,嘉義縣六腳鄉港美村村里道路(港美71西分4分5號電桿旁)(附近),死亡1;受傷0,營業用-大貨車;普通重型-機車
102年09月04日 14時53分,彰化縣大城鄉彰化縣大城鄉三豐村平區路與台17線口,死亡1;受傷0,營業用-曳引車;行人-人
102年09月04日 17時45分,高雄市杉林區日光三街13號前,死亡1;受傷0,自用-小客車
102年09月04日 18時40分,高雄市旗山區旗南三路63號前,死亡1;受傷0,行人-人;自用-小客車
102年09月04日 20時28分,苗栗縣大湖鄉富興村八寮灣25號前(日新車廠前)(附近)台3線128公里900公尺處南向外側車道,死亡1;受傷0,普通重型-機車;自用-小貨車
102年09月05日 09時40分,高雄市大樹區統嶺路88號前,死亡1;受傷0,普通重型-機車;營業用-半聯結車
102年09月05日 17時52分,臺北市北投區大度路機車道往淡水第5燈桿,死亡1;受傷0,普通重型-機車
102年09月05日 20時03分,臺南市學甲區中洲里中洲58-2號前(附近)174線6公里500公尺處東向內側車道,死亡1;受傷0,行人-人;自用-小客車
102年09月05日 21時53分,彰化縣埔心鄉彰化縣埔心鄉東門村中正路1段58號前,死亡1;受傷0,營業用-大貨車;普通重型-機車
102年09月06日 06時17分,桃園縣桃園市龍山里里龍壽街22號M10209091龍安所(附近),死亡1;受傷0,普通重型-機車;自用-小客車
102年09月06日 07時35分,臺北市中山區建國北路建國北路 民權東路北側迴轉道,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年09月07日 02時15分,臺南市六甲區龜港里300-1號臺1線296公里300公尺處北向路肩車道,死亡1;受傷0,普通重型-機車
102年09月07日 22時50分,臺南市下營區國道一號297公里300公尺處南向外側車道,死亡1;受傷1,自用-小客車;自用-小客車
102年09月08日 12時55分,臺北市中山區松江路313巷,死亡1;受傷0,自用-小客車;行人-人
102年09月08日 14時40分,高雄市左營區翠華路勝利路口,死亡1;受傷0,自用-小客車;普通重型-機車
102年09月08日 15時37分,苗栗縣通霄鎮平元里台一線與南和路一段路口往西約27公尺處(附近),死亡1;受傷0,普通重型-機車
102年09月08日 18時57分,新竹縣新豐鄉後湖村10鄰203號前100公尺數產業道路(附近),死亡1;受傷0,普通重型-機車
