發生時間,發生地點,死亡受傷人數,車種
104年05月24日 11時42分00秒,屏東縣竹田鄉連成路與188線路口,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
104年05月24日 17時09分00秒,桃園市蘆竹區中福里龍安街二段1577號前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人
104年05月25日 11時40分00秒,南投縣竹山鎮台3 234公里400.0公尺處北向外側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年05月26日 04時00分00秒,苗栗縣苑裡鎮國道3號 151公里北向外側,死亡1;受傷0,自用-小客車;營業用-全聯結車
104年05月26日 07時00分00秒,南投縣國姓鄉中潭公路前0.0公尺,死亡1;受傷0,普通重型-機車
104年05月27日 04時14分00秒,金門縣金城鎮環島西路一段239巷1弄18號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年05月28日 14時58分00秒,臺中市石岡區萬安里明德路 / 臺中市石岡區萬安里大智街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年05月28日 15時18分00秒,屏東縣里港鄉載興路前0.0公尺,死亡1;受傷0,營業用-曳引車;普通輕型-機車
104年05月28日 15時19分00秒,臺南市歸仁區民權六街128巷口,死亡1;受傷1,普通重型-機車;普通重型-機車
104年05月28日 17時30分00秒,宜蘭縣蘇澳鎮蘇東中路5-2號前0.0公尺,死亡1;受傷0,行人-人;營業用-曳引車
104年05月28日 19時45分00秒,臺東縣太麻里鄉台9 393公里525.0公尺處北向外側,死亡1;受傷0,普通輕型-機車
104年05月28日 21時50分00秒,臺北市北投區,死亡1;受傷2,自用-小客車;普通重型-機車;乘客-人
104年05月29日 09時36分00秒,桃園市大園區橫峰里中正東路 / 桃園市大園區橫峰里橫南路,死亡1;受傷0,自用-大貨車;普通輕型-機車
104年05月29日 11時35分00秒,屏東縣屏東市前進里和生路三段307號前0.0公尺,死亡1;受傷0,普通重型-機車
104年05月29日 12時06分00秒,雲林縣土庫鎮雲88公路西平109號電桿前,死亡1;受傷0,普通重型-機車
104年05月29日 15時14分00秒,宜蘭縣蘇澳鎮港口路前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
104年05月29日 15時18分00秒,新竹縣新埔鎮田新路 / 新竹縣新埔鎮文德路三段,死亡1;受傷0,行人-人;自用-大貨車
104年05月29日 16時05分00秒,新竹縣芎林鄉富林路二段前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
104年05月29日 19時55分00秒,桃園市平鎮區雙連里民族路雙連二段174號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
104年05月29日 22時18分00秒,桃園市龜山區長壽路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年05月30日 02時16分00秒,彰化縣埤頭鄉崙子南路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用)
104年05月30日 08時29分00秒,新北市貢寮區臺2線道路前0.0公尺,死亡1;受傷0,普通重型-機車
104年05月30日 08時50分00秒,宜蘭縣大同鄉南山村台七甲線28.2公里處西向東,死亡1;受傷1,營業用-大貨車;乘客-人
104年05月30日 14時00分00秒,新竹縣寶山鄉雙林路二段 / 新竹縣寶山鄉新林路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年05月30日 15時10分00秒,高雄市路竹區復興路前0.0公尺,死亡1;受傷2,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
104年05月30日 21時05分00秒,高雄市前鎮區金福路前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-半聯結車
104年05月30日 21時30分00秒,基隆市信義區深澳坑路109巷前0.0公尺,死亡1;受傷0,自用-小客車;行人-人;行人-人
104年05月31日 00時59分00秒,彰化縣鹿港鎮中正路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年05月31日 16時17分00秒,彰化縣和美鎮西園路前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
104年05月31日 19時10分00秒,臺南市安南區長和路一段 / 臺南市安南區館前一路,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年06月01日 16時58分00秒,彰化縣二林鎮太平路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;腳踏自行車-慢車
104年06月01日 19時15分00秒,桃園市大溪區仁和路一段93號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年06月02日 13時58分00秒,臺北市大同區,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月02日 19時00分00秒,屏東縣枋寮鄉東林路東海電桿43前西向。,死亡1;受傷0,工程車-特種車;普通重型-機車
104年06月03日 04時30分00秒,宜蘭縣羅東鎮中正北路 / 宜蘭縣羅東鎮倉前路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年06月03日 04時31分00秒,彰化縣田尾鄉民生路2段 / 彰化縣田尾鄉民生路2段,死亡1;受傷0,普通重型-機車
104年06月03日 09時31分00秒,基隆市暖暖區水源路前0.0公尺,死亡1;受傷0,營業用-全聯結車;普通重型-機車
104年06月03日 19時46分00秒,高雄市苓雅區,死亡1;受傷0,行人-人;火車-其他車
104年06月04日 00時05分00秒,彰化縣埤頭鄉,死亡1;受傷0,普通重型-機車
104年06月04日 11時10分00秒,臺北市北投區,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年06月04日 19時20分00秒,彰化縣福興鄉沿海路3段前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年06月04日 21時20分00秒,臺北市南港區國道5號 北向外側,死亡1;受傷1,營業用-小貨車(含客、貨兩用);自用-小客車
104年06月05日 07時40分00秒,嘉義縣梅山鄉台3 271公里500.0公尺處北向一般,死亡1;受傷0,自用-小客車;普通重型-機車
104年06月05日 15時35分00秒,雲林縣斗南鎮大業路、大同路口,死亡1;受傷0,普通重型-機車;營業用-全聯結車
104年06月05日 16時53分00秒,新北市五股區臺64線道路前0.0公尺,死亡1;受傷0,自用-小客車
104年06月06日 10時06分00秒,桃園市桃園區中埔里大興西路三段 / 桃園市桃園區中埔里吉祥路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月06日 16時50分00秒,苗栗縣頭份鎮復興街35號,死亡1;受傷0,自用-小客車;行人-人
104年06月07日 02時20分00秒,苗栗縣苑裡鎮國道3號 154公里700.0公尺處北向中線,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);租賃車-小客車;自用-小客車;其他人-人;其他人-人;乘客-人
104年06月07日 05時10分00秒,高雄市前鎮區國道1號 372公里300.0公尺處南向交流道,死亡1;受傷0,自用-小客車
104年06月07日 08時00分00秒,臺南市永康區大同街前0.0公尺,死亡1;受傷0,普通輕型-機車
104年06月07日 13時05分00秒,臺中市南屯區新生里環中路 / 臺中市南屯區新生里永春路,死亡1;受傷0,普通重型-機車;自用-小客車
104年06月07日 13時50分00秒,高雄市仁武區鳳仁路 / 高雄市仁武區中正路口,死亡1;受傷2,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通輕型-機車
104年06月08日 00時00分00秒,屏東縣新埤鄉箕湖村興農路21-1號前0.0公尺,死亡1;受傷0,普通重型-機車
104年06月08日 17時42分00秒,臺南市後壁區南91 1公里600.0公尺處南向外側,死亡1;受傷0,普通重型-機車
104年06月09日 02時40分00秒,高雄市林園區工業一路 / 高雄市林園區沿海路一段口,死亡1;受傷0,普通重型-機車;營業用-半聯結車
104年06月09日 08時35分00秒,南投縣草屯鎮碧峰路357巷前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月09日 11時04分00秒,苗栗縣頭屋鄉頭屋村尖豐路68號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
104年06月09日 13時50分00秒,苗栗縣獅潭鄉阿旺草莓農場前,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人
104年06月10日 06時08分00秒,屏東縣鹽埔鄉振興村中正路35號前0.0公尺,死亡1;受傷2,普通輕型-機車;普通重型-機車;乘客-人
104年06月10日 06時51分00秒,臺中市神岡區三角里承德路 / 臺中市神岡區三角里大豐路,死亡1;受傷0,自用-小客車;普通重型-機車
104年06月10日 10時54分00秒,彰化縣彰化市,死亡1;受傷2,普通重型-機車;行人-人;乘客-人
104年06月10日 12時20分00秒,彰化縣和美鎮國道3號 189公里700.0公尺處南向外側,死亡1;受傷0,自用-大貨車;營業用-半聯結車
104年06月10日 23時00分00秒,臺南市北區東豐路 / 臺南市北區林森路,死亡1;受傷2,行人-人;普通重型-機車;行人-人
104年06月11日 00時40分00秒,屏東縣恆春鎮?林南路段)(屏155縣道7.1K,死亡2;受傷0,普通重型-機車;乘客-人
104年06月11日 04時46分00秒,新北市三重區疏洪一路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月11日 07時54分00秒,苗栗縣後龍鎮台一線與台六線口,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
104年06月11日 09時16分00秒,臺南市中西區大同路一段 / 臺南市中西區大同路一段,死亡1;受傷1,腳踏自行車-慢車;普通輕型-機車
104年06月11日 13時07分00秒,臺南市歸仁區辜厝里中山路二段53號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);營業用-曳引車
104年06月12日 00時35分00秒,高雄市永安區維新路 / 高雄市永安區保安路口,死亡1;受傷3,普通重型-機車;計程車-小客車;自用-小客車;乘客-人;乘客-人
104年06月12日 01時59分00秒,屏東縣里港鄉茄苳路 / 屏東縣里港鄉載興路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月12日 05時20分00秒,高雄市三民區正興路163巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年06月12日 09時50分00秒,臺南市後壁區南80線3.9公里處,死亡1;受傷1,自用-小客車;自用-大貨車
104年06月12日 11時16分00秒,花蓮縣吉安鄉福興路 / 花蓮縣吉安鄉舊村一街,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小客車
104年06月12日 16時50分00秒,新竹市東區園區一路 / 新竹市東區工業東三路,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
104年06月12日 21時02分00秒,新竹縣湖口鄉湖口村11鄰八德路二段471號前0.0公尺,死亡1;受傷0,普通重型-機車
104年06月13日 10時20分00秒,新竹縣芎林鄉竹林大橋北端,死亡1;受傷0,普通輕型-機車;營業用-曳引車
104年06月13日 15時32分00秒,新北市貢寮區仁和路208號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人;自用-小客車
104年06月13日 18時25分00秒,高雄市阿蓮區,死亡1;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用);乘客-人
104年06月13日 20時22分00秒,新竹縣關西鎮台3 57公里500.0公尺處南向內側,死亡1;受傷1,普通重型-機車;乘客-人
104年06月14日 14時58分00秒,屏東縣鹽埔鄉勝利路前0.0公尺,死亡2;受傷0,營業用-曳引車;腳踏自行車-慢車;乘客-人
104年06月14日 16時17分00秒,屏東縣九如鄉二高橋下平面道路與後庄路口,死亡1;受傷0,普通重型-機車;自用-小客車
104年06月14日 17時18分00秒,雲林縣四湖鄉東溪尾產業道路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月14日 19時55分00秒,彰化縣二林鎮斗苑路1段前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年06月15日 01時30分00秒,高雄市茄萣區濱海路1段 / 高雄市茄萣區大發路,死亡1;受傷0,普通重型-機車
104年06月15日 09時25分00秒,雲林縣斗六市萬年東路246號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月15日 13時00分00秒,雲林縣莿桐鄉麻園村埤寮路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年06月15日 14時22分00秒,屏東縣新園鄉仙吉路 / 屏東縣新園鄉仙吉路,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人;乘客-人
104年06月15日 18時00分00秒,臺南市新市區民族路與復興路6巷22弄,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
104年06月15日 23時10分00秒,屏東縣內埔鄉黎明村西淇路前0.0公尺,死亡1;受傷0,普通重型-機車
104年06月16日 00時10分00秒,臺北市北投區,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人
104年06月16日 04時35分00秒,臺南市麻豆區臺19甲 17公里700.0公尺處北向慢,死亡1;受傷0,普通輕型-機車
104年06月16日 10時40分00秒,高雄市鹽埕區五福四路 / 高雄市鹽埕區大成街口,死亡1;受傷0,計程車-小客車;普通重型-機車
104年06月16日 17時15分00秒,南投縣草屯鎮山腳里省府路前0.0公尺,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年06月17日 16時00分00秒,臺南市麻豆區171線與南48線路口,死亡1;受傷0,其他慢車-慢車;自用-小客車
104年06月17日 17時53分00秒,彰化縣和美鎮新中路 / 彰化縣和美鎮防汛道路,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
104年06月18日 05時05分00秒,苗栗縣銅鑼鄉,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
104年06月18日 05時22分00秒,花蓮縣吉安鄉中興路 / 花蓮縣吉安鄉吉興二街,死亡1;受傷0,普通重型-機車;自用-小客車
104年06月18日 06時15分00秒,宜蘭縣蘇澳鎮隘丁里海山東路 / 宜蘭縣蘇澳鎮隘丁里忠孝路,死亡1;受傷0,普通重型-機車;營業用-曳引車
104年06月18日 06時53分00秒,雲林縣崙背鄉產業道路口【近豐榮415號宅前】,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年06月18日 09時42分00秒,苗栗縣頭屋鄉中正街33巷前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);行人-人
104年06月18日 11時28分00秒,臺中市沙鹿區三鹿里向上路七段前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車
104年06月18日 16時35分00秒,南投縣竹山鎮竹山交流道往東埔蚋路500公尺處路口,死亡1;受傷0,普通重型-機車;自用-小客車
104年06月18日 17時25分00秒,雲林縣崙背鄉154縣道與產業道路口【施厝74號電桿前】,死亡1;受傷1,普通重型-機車;普通重型-機車
104年06月18日 21時05分00秒,南投縣名間鄉電線幹:廈新支 22 號,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
104年06月19日 08時07分00秒,臺中市烏日區榮泉里中山路三段 / 臺中市烏日區榮泉里榮泉路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年06月19日 12時16分00秒,桃園市龜山區頂湖路前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
104年06月19日 13時59分00秒,新北市八里區龍米路前0.0公尺,死亡1;受傷0,營業用-曳引車;行人-人
104年06月19日 15時55分00秒,屏東縣恆春鎮省北路與五里路口,死亡1;受傷0,民營客運-大客車;普通重型-機車
104年06月19日 16時30分00秒,高雄市岡山區頂潭路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年06月19日 22時28分00秒,南投縣埔里鎮西安路一段537巷105號前100.0公尺,死亡1;受傷0,普通重型-機車
104年06月20日 00時15分00秒,雲林縣林內鄉長興路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年06月20日 00時15分00秒,彰化縣鹿港鎮復興路 / 彰化縣鹿港鎮民權路,死亡1;受傷0,自用-小客車;普通重型-機車
