發生時間,發生地點,死亡受傷人數,車種,經度,緯度,unixtime
"2021-01-15 07:47:00","嘉義市東區短竹里彌陀路 / 嘉義市東區短竹里彌陀路",死亡0;受傷1,自用-小客車;普通重型-機車,120.455017,23.481236,1610668020
"2021-01-15 07:47:00",彰化縣花壇鄉北口村中山路2段620-2號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.534239,24.043328,1610668020
"2021-01-15 07:48:00",新北市中和區新北市中和區板南路337號對面,死亡0;受傷1,自用-小客車;普通重型-機車,121.493848,24.998177,1610668080
"2021-01-15 07:48:00",高雄市左營區勝利路141號前0.0公尺前,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.289221,22.680963,1610668080
"2021-01-15 07:48:00","彰化縣員林市三和里三條街 / 彰化縣員林市三和里三條街",死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,120.579239,23.962879,1610668080
"2021-01-15 07:49:00",彰化縣彰化市福山里彰南路1段363號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.574661,24.086076,1610668140
"2021-01-15 07:50:00",屏東縣新園鄉興龍村南興路241號,死亡0;受傷1,自用-小客車;普通重型-機車,120.458646,22.489132,1610668200
"2021-01-15 07:50:00",彰化縣福興鄉大崙村大崙街33-6號前0.0公尺前,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.478991,24.042066,1610668200
"2021-01-15 07:50:04",屏東縣南州鄉三民路與人和路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.506699,22.490107,1610668204
"2021-01-15 07:51:00",新北市土城區新北市土城區成功街水門路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.425681,24.967568,1610668260
"2021-01-15 07:51:00","高雄市楠梓區藍昌路 / 高雄市楠梓區加昌路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.291337,22.713274,1610668260
"2021-01-15 07:52:00","桃園市蘆竹區忠孝東路口 / 桃園市蘆竹區南崁路口",死亡0;受傷1,普通重型-機車;普通重型-機車,121.295732,25.045657,1610668320
"2021-01-15 07:52:00","高雄市岡山區岡山路 / 高雄市岡山區嘉新西路",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.295054,22.804015,1610668320
"2021-01-15 07:53:00",新北市土城區新北市土城區中央路2段與千歲路,死亡0;受傷1,自用-小客車;行人-人,121.441346,24.974452,1610668380
"2021-01-15 07:53:00","高雄市大樹區台29省道 / 高雄市大樹區興田路",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.446712,22.739957,1610668380
"2021-01-15 07:53:00","高雄市大寮區周廣街 / 高雄市大寮區無名路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.417142,22.587815,1610668380
"2021-01-15 07:53:00",高雄市永安區保安路307號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.234527,22.833975,1610668380
"2021-01-15 07:54:00",桃園市八德區新興路1186巷31號旁,死亡0;受傷1,普通重型-機車;自用-小客車,121.271430,24.938681,1610668440
"2021-01-15 07:54:00",臺北市大安區瑞安街23巷12號前0.0公尺,死亡0;受傷1,計程車-小客車;普通重型-機車,121.544589,25.031018,1610668440
"2021-01-15 07:54:00",新北市淡水區新北市淡水區中山北路1段285巷其他,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.443164,25.182070,1610668440
"2021-01-15 07:55:00","屏東縣屏東市林森路西側 / 屏東縣屏東市福州街南側",死亡0;受傷1,普通重型-機車;自用-小客車,120.493942,22.672434,1610668500
"2021-01-15 07:55:00",新北市板橋區新北市板橋區華江一路與華江六路,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.470823,25.034292,1610668500
"2021-01-15 07:55:00",新北市中和區新北市中和區景平路71之7號,死亡0;受傷1,普通重型-機車;自用-小客車,121.518688,24.991556,1610668500
"2021-01-15 07:55:25",南投縣草屯鎮碧峰里碧興路1136號前,死亡0;受傷2,普通重型-機車;行人-人,120.652236,23.977229,1610668525
"2021-01-15 07:56:00",新北市板橋區新北市板橋區文聖街161號,死亡0;受傷2,普通重型-機車;普通重型-機車,121.478937,25.027444,1610668560
"2021-01-15 07:57:00",新北市永和區新北市永和區環河東路1段64號,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.519047,25.016688,1610668620
"2021-01-15 07:57:00",彰化縣鹿港鎮廖厝里鹿和路3段432巷92號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.475297,24.079319,1610668620
"2021-01-15 07:58:00",新北市鶯歌區新北市鶯歌區中山路166號,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,121.349176,24.957120,1610668680
"2021-01-15 08:00:00",新北市八里區新北市八里區龍米路2段226巷與龍米路,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.432797,25.158967,1610668800
"2021-01-15 08:00:00","高雄市三民區本館路 / 高雄市三民區本館路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.332337,22.660657,1610668800
"2021-01-15 08:00:45",苗栗縣竹南鎮復興路與復興路548巷口,死亡0;受傷1,計程車-小客車;普通重型-機車,120.857355,24.690707,1610668845
"2021-01-15 08:01:00","高雄市岡山區大寶街 / 高雄市岡山區岡山路",死亡0;受傷1,自用-小客車;普通重型-機車,120.288956,22.804192,1610668860
"2021-01-15 08:03:00","臺北市文山區木柵路4段 / 臺北市文山區木柵路4段",死亡0;受傷1,自用-小客車;普通重型-機車,121.571556,24.994023,1610668980
"2021-01-15 08:05:00",新北市蘆洲區新北市蘆洲區中正路與環堤大道路,死亡0;受傷1,自用-小客車;普通重型-機車,121.471877,25.082186,1610669100
"2021-01-15 08:05:00",嘉義市西區湖邊里文化路625號前0.0公尺,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.454853,23.481118,1610669100
"2021-01-15 08:05:00",新北市蘆洲區新北市蘆洲區民權路25號,死亡0;受傷1,普通重型-機車;普通重型-機車,121.476081,25.086294,1610669100
"2021-01-15 08:06:00",新北市板橋區新北市板橋區四川路2段與中央路近中央路,死亡0;受傷1,租賃車-小客車;普通重型-機車,121.452643,24.994966,1610669160
"2021-01-15 08:06:00","臺北市南港區松河街 / 臺北市南港區重陽路",死亡0;受傷2,普通重型-機車;普通重型-機車,121.610853,25.060800,1610669160
"2021-01-15 08:08:10",臺南市麻豆區南勢里36之3號前路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.261386,23.183697,1610669290
"2021-01-15 08:10:00",新北市中和區新北市中和區廣福路93號,死亡0;受傷1,自用-小客車;普通重型-機車,121.502168,25.001103,1610669400
"2021-01-15 08:10:00",高雄市大樹區長春路82號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.430146,22.688323,1610669400
"2021-01-15 08:10:00",高雄市橋頭區成功北路520號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.299837,22.777985,1610669400
"2021-01-15 08:12:00",新北市蘆洲區新北市蘆洲區保和街69巷與保和街,死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車,121.469115,25.085862,1610669520
"2021-01-15 08:14:00","彰化縣福興鄉西勢村員鹿路2段 / 彰化縣福興鄉西勢村柳橋路7段",死亡0;受傷1,自用-小客車;普通重型-機車,120.443923,24.048054,1610669640
"2021-01-15 08:15:00","高雄市鳳山區經武路 / 高雄市鳳山區經武路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.364600,22.638530,1610669700
"2021-01-15 08:16:00",高雄市岡山區溪東路6號前0.0公尺,死亡0;受傷1,普通重型-機車,120.291027,22.793608,1610669760
"2021-01-15 08:16:00",高雄市鼓山區博愛二路.號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.302993,22.658140,1610669760
"2021-01-15 08:16:09",新竹縣竹東鎮柯湖路三段往西,死亡0;受傷1,普通重型-機車,121.031792,24.759133,1610669769
"2021-01-15 08:17:00",高雄市大樹區中華路水寮0287桿號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.404619,22.663552,1610669820
"2021-01-15 08:18:00","新竹縣竹北市勝利八街2段附近 / 新竹縣竹北市自強北路附近",死亡0;受傷1,自用-小客車;普通重型-機車,121.031576,24.823699,1610669880
"2021-01-15 08:19:00","高雄市岡山區文化二街 / 高雄市岡山區河堤路2段",死亡0;受傷2,普通重型-機車;普通重型-機車,120.298304,22.786105,1610669940
"2021-01-15 08:19:54","新竹縣新埔鎮中正路南側 / 新竹縣新埔鎮義民路南側",死亡0;受傷1,自用-小客車;普通重型-機車,121.069840,24.827823,1610669994
"2021-01-15 08:20:00",臺東縣臺東市台東市東49之1(日光橋下),死亡0;受傷1,普通重型-機車;自用-小客車,121.124440,22.774008,1610670000
"2021-01-15 08:20:00",新北市中和區新北市中和區連城路290號與中正路,死亡0;受傷1,自用-小客車;普通重型-機車,121.484135,24.996361,1610670000
"2021-01-15 08:21:00",新北市鶯歌區新北市鶯歌區文化路與文化路東鶯平交道,死亡0;受傷1,自用-小客車;普通重型-機車,121.359548,24.956608,1610670060
"2021-01-15 08:21:00",桃園市八德區永豐路與富城街口,死亡0;受傷2,自用-小客車;普通重型-機車,121.272160,24.975038,1610670060
"2021-01-15 08:22:00",高雄市大樹區九曲路5巷10號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.418439,22.647059,1610670120
"2021-01-15 08:22:00",高雄市大社區三民路167-2號前0.0公尺,死亡0;受傷2,普通輕型-機車;普通重型-機車,120.349763,22.723501,1610670120
"2021-01-15 08:25:00",南投縣草屯鎮明正里中山街343巷口,死亡0;受傷1,電動自行車-慢車;自用-小客車,120.683301,23.981509,1610670300
"2021-01-15 08:25:00","臺北市大安區麗水街 / 臺北市大安區永康街",死亡0;受傷1,普通重型-機車;自用-小客車,121.529148,25.033194,1610670300
"2021-01-15 08:25:00",新北市中和區新北市中和區板南路661號中原站對面,死亡0;受傷2,普通重型-機車;普通重型-機車,121.483913,25.007849,1610670300
"2021-01-15 08:25:00",新北市淡水區新北市淡水區自強路116號,死亡0;受傷1,自用-小客車;自用-小客車;普通重型-機車;其他人-人,121.462954,25.132007,1610670300
"2021-01-15 08:27:00","臺北市信義區忠孝東路4段 / 臺北市信義區忠孝東路4段",死亡0;受傷1,自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);乘客-人,121.562782,25.043263,1610670420
"2021-01-15 08:27:00",新北市汐止區新北市汐止區大同路2段與信義路,死亡0;受傷2,普通重型-機車;普通重型-機車,121.651338,25.064712,1610670420
"2021-01-15 08:30:00","臺南市中西區法華街南側 / 臺南市中西區法華街",死亡0;受傷2,普通重型-機車;普通重型-機車,120.208711,22.982053,1610670600
"2021-01-15 08:30:00",高雄市仁武區鳳仁路2-21號前0.0公尺前,死亡0;受傷1,普通重型-機車;自用-小客車,120.361758,22.670317,1610670600
"2021-01-15 08:31:00",新北市新莊區新北市新莊區思源路335號附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.459629,25.049883,1610670660
"2021-01-15 08:34:00",新北市永和區新北市永和區仁愛路306巷85號,死亡0;受傷1,自用-小客車;普通重型-機車,121.503665,25.008310,1610670840
"2021-01-15 08:35:00","雲林縣斗六市龍潭路口 / 雲林縣斗六市四維路口",死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.529742,23.692098,1610670900
"2021-01-15 08:36:00","臺北市文山區興隆路2段 / 臺北市文山區興隆路2段",死亡0;受傷1,自用-小客車;普通重型-機車,121.546716,24.997654,1610670960
"2021-01-15 08:40:00","臺北市南港區南港路1段 / 臺北市南港區東南街",死亡0;受傷2,普通重型-機車;普通重型-機車,121.612618,25.055349,1610671200
"2021-01-15 08:42:06","臺東縣臺東市台11線 174公里",死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,121.089470,22.721945,1610671326
"2021-01-15 08:44:00",新北市中和區新北市中和區員山路77巷與員山路,死亡0;受傷1,普通重型-機車;普通重型-機車,121.479995,24.994014,1610671440
"2021-01-15 08:46:00",新北市三重區新北市三重區大同北路97號,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.494545,25.063753,1610671560
"2021-01-15 08:46:00","彰化縣花壇鄉中庄村中山路1段 / 彰化縣花壇鄉中庄村斑鳩路",死亡0;受傷1,自用-小客車;普通重型-機車,120.556850,24.002170,1610671560
"2021-01-15 08:47:00",嘉義縣水上鄉柳鄉村柳子林179-16號前,死亡0;受傷2,普通重型-機車;普通輕型-機車,120.418115,23.438741,1610671620
"2021-01-15 08:48:00","臺北市中山區民權東路2段 / 臺北市中山區中原街",死亡0;受傷2,普通輕型-機車;普通重型-機車,121.528951,25.062510,1610671680
"2021-01-15 08:50:00",苗栗縣頭份市東桃路與育樂街口,死亡0;受傷2,電動自行車-慢車;普通重型-機車,120.903294,24.689546,1610671800
"2021-01-15 08:50:00","臺北市北投區大度路1段 / 臺北市北投區大度路1段",死亡0;受傷1,普通重型-機車;普通重型-機車,121.493416,25.121292,1610671800
"2021-01-15 08:50:00","高雄市鹽埕區大勇路 / 高雄市鹽埕區新樂街",死亡0;受傷1,自用-小客車;普通重型-機車,120.282153,22.624438,1610671800
"2021-01-15 08:50:37",雲林縣虎尾鎮虎尾高中前,死亡0;受傷1,自用-小客車;普通重型-機車,120.442328,23.709725,1610671837
"2021-01-15 08:53:00","高雄市鳳山區南華一路 / 高雄市鳳山區保華一路",死亡0;受傷1,自用-小客車;普通重型-機車,120.346817,22.591858,1610671980
"2021-01-15 08:53:00",高雄市鳳山區中崙二路燈桿中榮031號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.352930,22.599726,1610671980
"2021-01-15 08:55:59","新竹縣竹北市三民路東側 / 新竹縣竹北市三民路南側",死亡0;受傷2,普通重型-機車;普通重型-機車,121.011359,24.833558,1610672159
"2021-01-15 08:58:00","臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段",死亡0;受傷2,普通重型-機車;普通重型-機車,121.512827,25.038909,1610672280
"2021-01-15 08:58:00","高雄市前金區成功一路 / 高雄市前金區長生街",死亡0;受傷1,普通重型-機車;普通重型-機車,120.294218,22.627528,1610672280
"2021-01-15 08:59:00",新竹市東區科學園區研發六路路燈W10-62前,死亡0;受傷1,普通重型-機車;自用-小客車,120.992889,24.779524,1610672340
"2021-01-15 09:00:00",新北市中和區新北市中和區景平路143號,死亡0;受傷2,普通重型-機車;民營客運-大客車;乘客-人,121.514180,24.992148,1610672400
"2021-01-15 09:02:00",臺北市中山區建國北路2段238號前0.0公尺,死亡0;受傷1,普通輕型-機車;自用-小客車,121.536746,25.061613,1610672520
"2021-01-15 09:04:00","臺北市信義區松智路 / 臺北市信義區松智路",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.565472,25.031221,1610672640
"2021-01-15 09:07:00","彰化縣鹿港鎮永安里中正路 / 彰化縣鹿港鎮永安里鹿東路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.440125,24.057097,1610672820
"2021-01-15 09:08:00",新北市泰山區新北市泰山區泰林路3段燈桿351651,死亡0;受傷1,普通重型-機車,121.409422,25.071407,1610672880
"2021-01-15 09:10:00",新北市五股區新北市五股區成泰路2段185號,死亡0;受傷1,普通重型-機車;普通重型-機車,121.439621,25.087363,1610673000
"2021-01-15 09:13:00",新竹市香山區中華路六段(128228燈桿處),死亡0;受傷1,普通重型-機車,120.915950,24.717055,1610673180
"2021-01-15 09:14:00",新北市鶯歌區新北市鶯歌區中正二路45號水廠幹45,死亡0;受傷1,普通重型-機車,121.350902,24.951280,1610673240
"2021-01-15 09:15:00",高雄市新興區七賢二路187號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.295910,22.633412,1610673300
"2021-01-15 09:15:00",高雄市鳥松區神農路257-2號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.372655,22.659752,1610673300
"2021-01-15 09:16:00",新北市三重區新北市三重區正義南路105巷與正義南路,死亡0;受傷2,普通重型-機車;普通重型-機車,121.497668,25.059157,1610673360
"2021-01-15 09:17:00",新竹市香山區牛埔北路37巷,死亡0;受傷1,租賃車-小客車;行人-人,120.941831,24.798078,1610673420
"2021-01-15 09:18:00",新北市三芝區新北市三芝區埔頭38之2號,死亡0;受傷1,普通重型-機車,121.502434,25.259345,1610673480
"2021-01-15 09:18:00",新北市三重區新北市三重區三和路2段12號與三和路,死亡0;受傷2,普通重型-機車;普通重型-機車,121.501028,25.066903,1610673480
"2021-01-15 09:18:00",彰化縣花壇鄉灣東村三芬路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.570851,24.020285,1610673480
"2021-01-15 09:19:00","臺北市大同區承德路3段 / 臺北市大同區民族西路",死亡0;受傷1,行人-人;自用-小客車,121.518330,25.068535,1610673540
"2021-01-15 09:19:00","臺北市士林區至善路2段 / 臺北市士林區至善路2段",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.545860,25.097768,1610673540
"2021-01-15 09:19:00",新北市三芝區新北市三芝區淡金路1段38號與育英街,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,121.500316,25.259272,1610673540
"2021-01-15 09:19:00",高雄市鳥松區澄清路大華0959燈桿號前0.0公尺前,死亡0;受傷2,普通重型-機車;自用-小客車;普通重型-機車,120.347692,22.648655,1610673540
"2021-01-15 09:19:00",高雄市路竹區環球路252號前0.0公尺前,死亡0;受傷1,自用-大貨車;自用-小客車,120.270600,22.879150,1610673540
"2021-01-15 09:19:00","彰化縣和美鎮嘉犁里彰和路2段 / 彰化縣和美鎮嘉犁里嘉鐵路",死亡0;受傷1,自用-小客車;普通重型-機車,120.512641,24.095645,1610673540
"2021-01-15 09:20:00",新北市五股區新北市五股區6號越堤道,死亡0;受傷1,自用-小客車;普通重型-機車,121.469626,25.072542,1610673600
"2021-01-15 09:20:00",新北市新莊區新北市新莊區豐年街53巷與新莊路543巷9弄,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.447587,25.031771,1610673600
"2021-01-15 09:20:00","高雄市苓雅區文橫二路 / 高雄市苓雅區永康街",死亡0;受傷2,普通重型-機車;普通重型-機車,120.305983,22.617000,1610673600
"2021-01-15 09:21:00",新北市石碇區新北市石碇區北宜公路27公里,死亡0;受傷1,大型重型2(250-550C.C.)-機車,121.677618,24.937839,1610673660
"2021-01-15 09:21:00",新北市三峽區新北市三峽區光明路75巷2號與大同路39巷,死亡0;受傷3,電動自行車-慢車;普通重型-機車;乘客-人,121.377138,24.927801,1610673660
"2021-01-15 09:23:00",新北市三重區新北市三重區大勇街82巷9號,死亡0;受傷1,普通重型-機車;普通重型-機車,121.479522,25.071598,1610673780
"2021-01-15 09:25:00",新北市中和區新北市中和區景平路73號,死亡0;受傷1,普通重型-機車;計程車-小客車,121.518386,24.991659,1610673900
"2021-01-15 09:27:00","臺東縣臺東市南京路口 / 臺東縣臺東市博愛路口",死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.147592,22.757826,1610674020
"2021-01-15 09:30:00",新北市三重區新北市三重區中興橋快車道路,死亡0;受傷1,普通重型-機車;計程車-小客車,121.498177,25.045922,1610674200
"2021-01-15 09:30:00",臺北市中山區北安路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.550164,25.085224,1610674200
"2021-01-15 09:30:00",高雄市岡山區為隨東路68-5號前0.0公尺,死亡0;受傷1,普通輕型-機車,120.289909,22.820546,1610674200
"2021-01-15 09:30:52","臺東縣卑南鄉太平路口 / 臺東縣卑南鄉和平路口",死亡0;受傷1,自用-小客車;行人-人,121.086785,22.782155,1610674252
"2021-01-15 09:32:00","臺北市文山區興隆路2段 / 臺北市文山區興隆路2段",死亡0;受傷3,普通重型-機車;行人-人;乘客-人,121.545677,24.998734,1610674320
"2021-01-15 09:32:00","臺北市信義區信義路6段 / 臺北市信義區松德路",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.574776,25.033769,1610674320
"2021-01-15 09:35:00",基隆市中正區基隆市中正區和豐街禾豐百貨前,死亡0;受傷3,腳踏自行車-慢車;普通重型-機車;乘客-人,121.789491,25.137958,1610674500
"2021-01-15 09:36:44","臺南市中西區府前路口 / 臺南市中西區金華路",死亡0;受傷1,普通重型-機車,120.192788,22.991463,1610674604
"2021-01-15 09:38:00",臺南市新化區唪口里大德路61-8號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.300406,23.043243,1610674680
"2021-01-15 09:40:00",高雄市左營區左營大路2-75號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.287100,22.677530,1610674800
"2021-01-15 09:45:38","屏東縣萬丹鄉加興村社皮路2段口 / 屏東縣萬丹鄉加興村加興路口",死亡0;受傷1,普通重型-機車,120.469410,22.609057,1610675138
"2021-01-15 09:47:00",高雄市前金區自強二路1號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.296400,22.622220,1610675220
"2021-01-15 09:48:00","高雄市苓雅區四維二路 / 高雄市苓雅區光華一路",死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.316448,22.621534,1610675280
"2021-01-15 09:49:00",新北市板橋區新北市板橋區中山路1段與新民街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.470640,25.014406,1610675340
"2021-01-15 09:50:09",新竹縣新埔鎮中正路600號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);行人-人,121.074615,24.828100,1610675409
"2021-01-15 09:52:00",新北市淡水區新北市淡水區興福寮1之10號與無名路【路燈426275號】,死亡0;受傷1,普通重型-機車;其他人-人,121.445167,25.170342,1610675520
"2021-01-15 09:53:00","臺北市大安區基隆路4段 / 臺北市大安區羅斯福路4段",死亡0;受傷1,普通重型-機車;計程車-小客車,121.537409,25.011197,1610675580
"2021-01-15 09:53:00",臺北市內湖區安康路前0.0公尺,死亡0;受傷4,普通重型-機車;普通重型-機車;普通重型-機車;行人-人,121.609712,25.064859,1610675580
"2021-01-15 09:54:00",新北市中和區新北市中和區泰和街37號,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),121.499194,24.999591,1610675640
"2021-01-15 09:55:00","屏東縣東港鎮新勝街附近 / 屏東縣東港鎮信義街附近",死亡0;受傷1,普通重型-機車;自用-小客車,120.451161,22.468159,1610675700
"2021-01-15 09:55:00","高雄市岡山區岡山南路 / 高雄市岡山區阿公店路2段",死亡0;受傷1,自用-小客車;普通重型-機車,120.297067,22.785004,1610675700
"2021-01-15 09:55:00","高雄市三民區民族一路 / 高雄市三民區凱歌路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.315400,22.636920,1610675700
"2021-01-15 09:58:00",新北市板橋區新北市板橋區縣民大道2段68號,死亡0;受傷1,普通重型-機車;自用-小客車,121.463222,25.012489,1610675880
"2021-01-15 10:00:00",屏東縣屏東市公正四街67號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);行人-人,120.490025,22.684472,1610676000
"2021-01-15 10:01:00",高雄市大寮區188縣道前0.0公尺,死亡0;受傷4,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.371872,22.589153,1610676060
"2021-01-15 10:05:00",彰化縣彰化市延平里大埔路496號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.542860,24.064649,1610676300
"2021-01-15 10:05:00","彰化縣彰化市福安里中山路2段 / 彰化縣彰化市福安里曉陽路",死亡0;受傷1,自用-小客車;普通重型-機車,120.542906,24.072151,1610676300
"2021-01-15 10:05:07","彰化縣彰化市國道1號 197公里100.0公尺處北側向內側",死亡0;受傷1,營業用-小貨車(含客、貨兩用);自用-小客車,120.553436,24.099005,1610676307
"2021-01-15 10:06:00","高雄市三民區九如二路 / 高雄市三民區民族一路",死亡0;受傷1,普通重型-機車,120.313811,22.640511,1610676360
"2021-01-15 10:07:00",桃園市八德區忠勇街209號附近,死亡0;受傷2,普通重型-機車;行人-人,121.303745,24.962729,1610676420
"2021-01-15 10:08:00",彰化縣彰化市光華里成功路214號前0.0公尺前,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車,120.541553,24.080260,1610676480
"2021-01-15 10:09:00","高雄市鳳山區中山東路 / 高雄市鳳山區中山東路",死亡0;受傷1,普通重型-機車;自用-小客車,120.381417,22.628665,1610676540
"2021-01-15 10:10:00",桃園市八德區介壽路二段788號,死亡0;受傷1,普通重型-機車;普通重型-機車,121.297211,24.936497,1610676600
"2021-01-15 10:10:00",彰化縣福興鄉大崙村大崙街39號前0.0公尺,死亡0;受傷2,動力機械-其他車;自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.479490,24.038593,1610676600
"2021-01-15 10:13:00",彰化縣彰化市平和里新平路前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.523529,24.067855,1610676780
"2021-01-15 10:15:00","臺東縣太麻里鄉北里村森川中線產業道路口 / 臺東縣太麻里鄉北里村北里南線產業道路口",死亡0;受傷2,普通重型-機車;乘客-人,121.004669,22.631102,1610676900
"2021-01-15 10:17:33","屏東縣屏東市公興路口 / 屏東縣屏東市公興路口",死亡0;受傷2,普通重型-機車;普通重型-機車,120.483969,22.640862,1610677053
"2021-01-15 10:18:00",彰化縣社頭鄉社頭村社斗路1段295號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.585743,23.896957,1610677080
"2021-01-15 10:19:00",新北市新店區新北市新店區安康路3段165巷與安康路3段,死亡0;受傷1,普通重型-機車;普通重型-機車,121.489360,24.950878,1610677140
"2021-01-15 10:19:36",苗栗縣竹南鎮大厝里大厝59-13號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.875179,24.678905,1610677176
"2021-01-15 10:20:00","高雄市鹽埕區建國四路 / 高雄市鹽埕區河西路",死亡0;受傷1,自用-小客車;普通重型-機車,120.284594,22.633522,1610677200
"2021-01-15 10:20:00",彰化縣鹿港鎮泰興里中山路108號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.435906,24.052831,1610677200
"2021-01-15 10:24:00",新北市泰山區新北市泰山區半山雅路2號與半山雅路停車場前,死亡0;受傷1,普通重型-機車;普通重型-機車,121.431890,25.067402,1610677440
"2021-01-15 10:25:34",南投縣埔里鎮水頭里投72水頭路口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.969872,23.940620,1610677534
"2021-01-15 10:26:00",新北市三重區新北市三重區福德南路與重新路,死亡0;受傷1,普通重型-機車;行人-人,121.502830,25.062385,1610677560
"2021-01-15 10:30:00","高雄市苓雅區樂善街 / 高雄市苓雅區憲政路",死亡0;受傷2,行人-人;普通重型-機車,120.325727,22.635225,1610677800
"2021-01-15 10:35:00",高雄市楠梓區惠民捷道南向北號前0.0公尺,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.323012,22.732080,1610678100
"2021-01-15 10:37:00",新北市永和區新北市永和區福和路101號與福和路130,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,121.521848,25.007783,1610678220
"2021-01-15 10:39:00","臺南市北區開元路口 / 臺南市北區開元路口",死亡0;受傷1,計程車-小客車;普通重型-機車,120.216610,23.006019,1610678340
"2021-01-15 10:40:00",新竹縣竹北市中正東路橋下,死亡0;受傷2,普通重型-機車;普通重型-機車,121.010306,24.836013,1610678400
"2021-01-15 10:40:00",臺北市北投區大度路1段前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.476371,25.122458,1610678400
"2021-01-15 10:43:00","新竹縣竹北市中華路南側 / 新竹縣竹北市中華路口",死亡0;受傷1,自用-小客車;普通重型-機車;自用-大貨車,121.005195,24.839523,1610678580
