發生時間,發生地點,死亡受傷人數,車種
106年05月13日 08時15分00秒,臺南市新營區新南里復興路690-1號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年05月13日 14時00分00秒,臺南市新化區護國里中山路3巷83號前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月13日 22時35分00秒,基隆市中正區北寧路248號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年05月14日 05時35分00秒,新竹縣新埔鎮關埔路水車頭段862號前,死亡1;受傷0,普通重型-機車
106年05月14日 07時23分00秒,臺東縣台東市知本陸橋縣府1002658號路燈,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年05月14日 12時10分00秒,嘉義縣中埔鄉富收村富裕路281號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年05月14日 14時56分00秒,臺南市歸仁區南興里中山路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年05月14日 19時07分00秒,南投縣集集鎮台16線 8公里500.0公尺處東向外側,死亡1;受傷0,行人-人;自用-小客車
106年05月15日 06時48分00秒,雲林縣斗南鎮斗南鎮新生三路2029巷與仁愛路470巷,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年05月15日 07時17分00秒,高雄市林園區鳳芸路7號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
106年05月15日 08時50分00秒,高雄市鳳山區鳳頂路前0.0公尺,死亡1;受傷0,自用-大貨車;自用-小客車
106年05月15日 12時40分00秒,宜蘭縣頭城鎮濱海路七段33號前0.0公尺,死亡1;受傷5,自用-小貨車(含客、貨兩用);營業用-曳引車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
106年05月15日 13時10分00秒,彰化縣彰化市聖安路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年05月15日 15時00分00秒,屏東縣林邊鄉屏187線35K50公尺處西向,死亡1;受傷0,普通重型-機車
106年05月15日 16時03分00秒,臺中市大里區健民里仁化路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
106年05月15日 18時50分00秒,彰化縣芳苑鄉上林路路上段前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);行人-人
106年05月16日 07時16分00秒,臺南市東山區165線道北上19.5公里處,死亡1;受傷1,普通重型-機車;乘客-人
106年05月16日 10時56分00秒,彰化縣彰化市彰草路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
106年05月16日 11時20分00秒,高雄市燕巢區義大路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年05月16日 16時11分00秒,新竹縣新埔鎮文山路629號旁(OK超商旁),死亡1;受傷1,自用-小客車;普通輕型-機車;自用-小客車
106年05月16日 19時03分00秒,雲林縣二崙鄉崙西村民生路 / 雲林縣二崙鄉崙西村裕民路,死亡1;受傷2,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
106年05月16日 23時15分00秒,嘉義縣布袋鎮岑海里海港大道前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月17日 23時09分00秒,臺南市仁德區忠義路239號前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月19日 04時48分00秒,彰化縣埤頭鄉彰水路3段 / 彰化縣埤頭鄉大同街,死亡1;受傷0,自用-小客車;行人-人
106年05月19日 06時42分00秒,桃園市龜山區忠義路一段前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
106年05月20日 04時10分00秒,新竹市東區光復路一段568號前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月20日 08時51分00秒,高雄市橋頭區隆豐路前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
106年05月20日 14時54分00秒,新竹縣湖口鄉新湖路425巷前30.0公尺,死亡1;受傷0,普通重型-機車
106年05月21日 00時13分00秒,桃園市楊梅區水美里民富路一段206巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年05月21日 01時28分00秒,臺南市安南區安通路五段81-2號前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月21日 04時42分00秒,新北市五股區疏洪一路前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月21日 05時20分00秒,高雄市三民區九如三路前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月21日 18時10分00秒,雲林縣口湖鄉雲164公路2公里處(明湖海產店前),死亡1;受傷0,普通輕型-機車;自用-小客車
106年05月22日 09時19分00秒,新北市板橋區環河西路5段前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月22日 09時23分00秒,彰化縣溪州鄉中山路4段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年05月23日 16時48分00秒,南投縣草屯鎮南埔里南坪路青宅巷前0.0公尺,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人
106年05月24日 07時20分00秒,苗栗縣苑裡鎮,死亡3;受傷1,自用-小客車;乘客-人;乘客-人;乘客-人
106年05月24日 14時25分00秒,臺南市東山區南104線約6公里處,死亡1;受傷0,拼裝車-其他車
106年05月24日 18時19分00秒,苗栗縣竹南鎮海口里保福路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年05月25日 02時26分00秒,雲林縣西螺鎮國道1號 231公里200.0公尺處北向減速,死亡1;受傷0,腳踏自行車-慢車;營業用-大貨車
106年05月25日 19時30分00秒,新竹縣關西鎮中豐路一段119號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
106年05月26日 10時50分00秒,臺南市安南區安吉路二段 / 臺南市安南區本原街二段,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
106年05月26日 12時06分00秒,彰化縣伸港鄉中興路1段前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通輕型-機車
106年05月26日 14時35分00秒,桃園市大園區南港里大觀路1119巷前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
106年05月27日 01時20分00秒,桃園市觀音區白玉里桃科十路 / 桃園市觀音區白玉里白玉三路,死亡1;受傷2,營業用-全聯結車;自用-小客車;自用-小客車;乘客-人
106年05月27日 03時48分00秒,臺南市大內區臺84線 30公里200.0公尺處東向路肩,死亡1;受傷0,自用-小客車
106年05月27日 11時56分00秒,金門縣金城鎮環島南路一段前0.0公尺,死亡2;受傷0,計程車-小客車;普通重型-機車;乘客-人
106年05月27日 13時24分00秒,桃園市蘆竹區海山路一段396號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年05月27日 17時20分00秒,屏東縣牡丹鄉屏東縣牡丹鄉中間路(屏199線約20公里處),死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車
106年05月27日 23時43分00秒,雲林縣崙背鄉西榮村民生路前0.0公尺,死亡1;受傷0,自用-小客車
106年05月28日 09時34分00秒,桃園市八德區福興里廣興路 / 桃園市八德區福興里廣興路,死亡1;受傷1,自用-小客車;行人-人;自用-小貨車(含客、貨兩用)
106年05月28日 14時02分00秒,雲林縣水林鄉海埔路與產業道路口,死亡1;受傷1,自用-小客車;普通重型-機車
106年05月29日 00時43分00秒,新北市五股區成泰路1段217號前0.0公尺,死亡1;受傷4,行人-人;普通重型-機車;普通重型-機車;乘客-人;乘客-人
106年05月29日 04時45分00秒,臺南市安南區台江大道二段前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
106年05月29日 14時05分00秒,高雄市旗山區旗南三路140號前0.0公尺,死亡1;受傷0,自用-小客車
106年05月30日 21時50分00秒,基隆市仁愛區東岸高架橋,死亡1;受傷1,自用-小客車;自用-小客車
106年05月30日 22時37分00秒,桃園市龜山區忠義路一段前0.0公尺,死亡1;受傷0,自用-小客車
106年05月31日 03時35分00秒,臺北市士林區仰德大道2段前0.0公尺,死亡1;受傷0,普通重型-機車
106年05月31日 14時15分00秒,雲林縣虎尾鎮北溪1-17號旁(屬建國里轄),死亡1;受傷0,普通重型-機車
106年05月31日 19時12分00秒,臺北市中正區西藏路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年06月01日 05時30分00秒,雲林縣水林鄉西井村西井產業道路(西井村公墓前),死亡1;受傷0,普通重型-機車
106年06月01日 07時10分00秒,嘉義縣鹿草鄉163線 18公里700.0公尺處東向外側,死亡1;受傷0,自用-小客車
106年06月01日 19時43分00秒,屏東縣南州鄉勝利路北向盈盈小吃部前,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
106年06月01日 22時43分00秒,臺中市南屯區文山里工業區十八路 / 臺中市南屯區文山里向上路五段,死亡1;受傷0,自用-小客車;普通重型-機車
106年06月02日 20時46分00秒,南投縣竹山鎮國道3號 241公里900.0公尺處北向外側,死亡1;受傷5,營業用-半聯結車;民營客運-大客車;自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
106年06月03日 03時14分00秒,臺中市北區賴明里中清路一段690號前0.0公尺,死亡1;受傷0,普通重型-機車;普通重型-機車;普通重型-機車;普通輕型-機車;普通重型-機車;普通重型-機車;自用-小客車
106年06月03日 03時50分00秒,嘉義市東區民族路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年06月03日 09時07分00秒,新北市板橋區環河西路5段500號前0.0公尺,死亡1;受傷0,普通重型-機車;拼裝車-其他車
106年06月03日 14時20分00秒,南投縣中寮鄉國道3號 231公里南向交流道,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人
106年06月03日 16時35分00秒,雲林縣斗南鎮新崙路前0.0公尺,死亡1;受傷2,普通重型-機車;其他慢車-慢車;乘客-人
106年06月04日 14時30分00秒,屏東縣萬丹鄉萬新路與大智路口,死亡1;受傷1,普通重型-機車;普通重型-機車
106年06月05日 07時40分00秒,屏東縣屏東市清進巷162-32號附近,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通輕型-機車
106年06月05日 16時18分00秒,花蓮縣花蓮市豐村18之7號前(自強所轄區),死亡1;受傷1,自用-小貨車(含客、貨兩用);行人-人;其他人-人
106年06月06日 04時30分00秒,臺中市龍井區山腳里中山一路一段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用)
106年06月06日 05時58分00秒,新北市新莊區中平路前0.0公尺,死亡1;受傷0,民營公車-大客車;普通重型-機車
106年06月06日 13時55分00秒,彰化縣埤頭鄉國道1號 220公里400.0公尺處南向外側,死亡1;受傷0,營業用-小貨車(含客、貨兩用);營業用-半聯結車
106年06月06日 18時15分00秒,新北市瑞芳區臺62甲線道路前0.0公尺,死亡1;受傷0,營業用-曳引車
106年06月06日 21時30分00秒,桃園市八德區豐田路 / 桃園市八德區豐德路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年06月06日 23時12分00秒,屏東縣恆春鎮三溝路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
106年06月07日 07時14分00秒,苗栗縣後龍鎮台6線0公里附近路口,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
106年06月07日 19時00分00秒,屏東縣萬巒鄉褒忠路249號前0.0公尺,死亡1;受傷0,普通重型-機車
106年06月08日 00時18分00秒,高雄市左營區自由二路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;普通重型-機車
106年06月08日 08時38分00秒,彰化縣二林鎮太平路 / 彰化縣二林鎮金城巷,死亡1;受傷0,自用-大貨車;普通重型-機車
106年06月08日 10時16分00秒,高雄市路竹區復興路79號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車
106年06月08日 12時14分00秒,臺中市太平區新興里新興路 / 臺中市太平區新興里旱溪東路二段,死亡2;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年06月08日 14時47分00秒,臺北市大安區羅斯福路4段前0.0公尺,死亡1;受傷3,普通重型-機車;普通重型-機車;普通重型-機車;乘客-人;行人-人
106年06月08日 15時07分00秒,嘉義縣大林鎮國道1號 250公里300.0公尺處北向中線,死亡1;受傷0,營業用-曳引車
106年06月08日 19時50分00秒,臺東縣成功鎮台11線 117公里500.0公尺處南向中線,死亡1;受傷0,自用-小客車;行人-人
106年06月09日 16時10分00秒,新竹縣新埔鎮文山路亞東段567號前,死亡1;受傷0,自用-小客車
106年06月09日 19時27分00秒,雲林縣崙背鄉崗背1-60號(台19線與產業道路),死亡1;受傷0,自用-小客車;普通重型-機車
106年06月09日 21時46分00秒,雲林縣斗六市竹圍路206-12號前0.0公尺,死亡1;受傷0,自用-小客車
106年06月09日 22時25分00秒,桃園市平鎮區中豐路一段20號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年06月09日 23時02分00秒,新北市土城區擺接堡路前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人;乘客-人
106年06月10日 05時35分00秒,臺南市安南區台江大道前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年06月10日 06時35分00秒,花蓮縣秀林鄉景美村加灣7之16號前以北100公尺處(加灣所),死亡1;受傷0,自用-小客車;其他人-人
106年06月10日 10時15分00秒,雲林縣斗南鎮南勢110號前路口,死亡1;受傷0,營業用-大貨車;普通重型-機車
106年06月10日 17時59分00秒,嘉義縣新港鄉166線 26公里450.0公尺處西向外側,死亡1;受傷1,自用-小客車;普通重型-機車
106年06月11日 00時24分00秒,臺東縣卑南鄉賓朗路601之1號前0.0公尺,死亡1;受傷0,自用-小客車
106年06月11日 05時05分00秒,高雄市苓雅區三多二路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年06月11日 10時42分00秒,嘉義縣新港鄉大潭村嘉民路前0.0公尺,死亡1;受傷4,自用-小客車;租賃車-小客車;乘客-人;乘客-人;乘客-人
106年06月11日 16時10分00秒,屏東縣新園鄉五房村五房路971號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
106年06月11日 18時37分00秒,臺南市官田區台1線303.3K往南,死亡1;受傷0,自用-小客車;普通重型-機車
106年06月12日 03時07分00秒,高雄市岡山區為隨東路近九孔號前0.0公尺,死亡1;受傷0,自用-小客車
106年06月12日 07時49分00秒,嘉義縣大林鎮平林里中正路158號前0.0公尺,死亡1;受傷0,普通重型-機車;普通重型-機車
106年06月12日 09時35分00秒,臺南市永康區西勢里富強路一段129號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用)
106年06月12日 22時50分00秒,雲林縣東勢鄉,死亡1;受傷0,自用-小客車;普通重型-機車
106年06月13日 21時02分00秒,臺中市潭子區栗林里中山路三段438號前0.0公尺,死亡1;受傷0,普通重型-機車
106年06月14日 03時30分00秒,桃園市桃園區春日路511號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年06月14日 11時00分00秒,南投縣國姓鄉清德枝163上方10公尺處,死亡1;受傷0,普通重型-機車
106年06月14日 17時04分00秒,高雄市三民區河堤路630號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車
106年06月14日 19時00分00秒,彰化縣竹塘鄉,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
