發生時間,發生地點,死亡受傷人數,車種,經度,緯度,unixtime
"2022-01-20 10:41:00",新竹縣湖口鄉三民二路140號旁停車場,死亡0;受傷1,自用-小客車,120.997821,24.864501,1642646460
"2022-01-20 10:42:00",高雄市大寮區鳳林三路中油加油站號前0.0公尺前,死亡0;受傷1,普通重型-機車;自用-小客車,120.394392,22.608876,1642646520
"2022-01-20 10:43:00","桃園市新屋區中正一街口 / 桃園市新屋區新生三街口",死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車,121.105436,24.975604,1642646580
"2022-01-20 10:44:00","高雄市旗山區旗甲路2段 / 高雄市旗山區泰山一巷",死亡0;受傷1,自用-小客車;普通重型-機車,120.493900,22.913970,1642646640
"2022-01-20 10:45:00",基隆市中正區基隆市中正區立德路和槓子寮路,死亡0;受傷1,普通重型-機車,121.773739,25.141001,1642646700
"2022-01-20 10:46:00","彰化縣北斗鎮東光里斗中路 / 彰化縣北斗鎮東光里斗中路",死亡0;受傷1,普通重型-機車;自用-小客車,120.536257,23.870866,1642646760
"2022-01-20 10:47:00","新竹縣竹北市隘口三街附近 / 新竹縣竹北市隘口六街附近",死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.035352,24.801949,1642646820
"2022-01-20 10:50:00","臺中市神岡區岸裡里中山路 / 臺中市神岡區岸裡里大富路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.696187,24.248409,1642647000
"2022-01-20 10:51:00",彰化縣彰化市向陽里中華西路前0.0公尺,死亡0;受傷1,普通重型-機車,120.523508,24.061740,1642647060
"2022-01-20 10:53:00",臺中市西區民生里自由路一段124號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.676653,24.134771,1642647180
"2022-01-20 10:55:00",新北市汐止區樟樹二路243號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.640582,25.068039,1642647300
"2022-01-20 10:55:00","新北市淡水區新北市淡水區民權路定位編號429438 往台北",死亡0;受傷1,自用-大貨車;普通重型-機車,121.459908,25.138057,1642647300
"2022-01-20 10:56:00","高雄市仁武區仁雄路 / 高雄市仁武區仁雄路",死亡0;受傷1,計程車-小客車;普通重型-機車,120.335405,22.674352,1642647360
"2022-01-20 10:58:00",高雄市小港區高鳳路10號前0.0公尺,死亡0;受傷1,自用-大貨車;普通重型-機車,120.370922,22.573479,1642647480
"2022-01-20 11:00:00","新竹市東區中央路口 / 新竹市東區民主路",死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.979332,24.811151,1642647600
"2022-01-20 11:00:00","高雄市前鎮區明鳳八街 / 高雄市前鎮區明鳳五街",死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.335323,22.584274,1642647600
"2022-01-20 11:00:00","高雄市仁武區村仁雄路 / 高雄市仁武區澄信街",死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.349861,22.680017,1642647600
"2022-01-20 11:02:00","彰化縣伸港鄉溪底村工三路 / 彰化縣伸港鄉溪底村工東一路",死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.512130,24.162563,1642647720
"2022-01-20 11:07:00","臺北市大同區西寧北路 / 臺北市大同區迪化街1段",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.508875,25.054916,1642648020
"2022-01-20 11:07:00","高雄市岡山區民有路 / 高雄市岡山區三民路",死亡0;受傷1,自用-小客車;普通重型-機車,120.298327,22.792229,1642648020
"2022-01-20 11:07:38","新竹縣竹東鎮員山路附近 / 新竹縣竹東鎮公道路附近",死亡0;受傷1,普通重型-機車;普通重型-機車,121.038378,24.783274,1642648058
"2022-01-20 11:11:00","臺北市萬華區萬大路 / 臺北市萬華區萬大路",死亡0;受傷1,普通重型-機車;自用-小客車,121.499893,25.021198,1642648260
"2022-01-20 11:14:00","高雄市三民區九如一路 / 高雄市三民區高速公路西側便道",死亡0;受傷1,自用-小客車;普通重型-機車,120.331682,22.638364,1642648440
"2022-01-20 11:15:00","高雄市左營區博愛二路 / 高雄市左營區明誠二路",死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.303066,22.661236,1642648500
"2022-01-20 11:15:33",臺南市北區大武街641號,死亡0;受傷1,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.222613,23.017254,1642648533
"2022-01-20 11:16:00","臺北市大同區延平北路2段 / 臺北市大同區延平北路2段",死亡0;受傷1,自用-小客車;普通重型-機車,121.511697,25.054926,1642648560
"2022-01-20 11:17:00",南投縣埔里鎮大學路1號(暨南大學校園內機車專用道),死亡0;受傷2,普通重型-機車;乘客-人,120.927206,23.955111,1642648620
"2022-01-20 11:17:50","臺南市北區東豐路口 / 臺南市北區勝利路口",死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.218737,23.003251,1642648670
"2022-01-20 11:18:00","桃園市八德區中山路附近 / 桃園市八德區豐田一路口",死亡0;受傷1,普通重型-機車;自用-小客車,121.284505,24.926267,1642648680
"2022-01-20 11:20:00","臺中市北區錦洲里進化路 / 臺中市北區錦洲里梅豐街",死亡0;受傷2,普通重型-機車;普通重型-機車,120.694561,24.156603,1642648800
"2022-01-20 11:20:00","臺中市北區建成里東光三街 / 臺中市北區建成里東成三街",死亡0;受傷1,普通重型-機車;自用-小客車,120.700206,24.153013,1642648800
"2022-01-20 11:20:11","新竹市東區世界街口 / 新竹市東區仁愛街口",死亡0;受傷1,自用-小客車;普通重型-機車,120.969860,24.809074,1642648811
"2022-01-20 11:21:00","臺北市內湖區環山路2段 / 臺北市內湖區環山路2段",死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,121.571195,25.086392,1642648860
"2022-01-20 11:21:00","高雄市岡山區三民路 / 高雄市岡山區民享路",死亡0;受傷1,普通重型-機車;自用-小客車,120.298254,22.790719,1642648860
"2022-01-20 11:21:00",彰化縣埔鹽鄉三省村好金路3-3號前0.0公尺附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);乘客-人,120.442995,23.971863,1642648860
"2022-01-20 11:21:00","臺中市南屯區寶山里五權西路三段 / 臺中市南屯區寶山里嶺東路",死亡0;受傷1,自用-大貨車;普通重型-機車,120.612805,24.154090,1642648860
"2022-01-20 11:25:00","新北市汐止區中興路 / 新北市汐止區福德三路",死亡0;受傷1,計程車-小客車;普通重型-機車,121.630853,25.066661,1642649100
"2022-01-20 11:26:00","高雄市岡山區村中山北路 / 高雄市岡山區大德一路",死亡0;受傷1,自用-小客車;普通重型-機車,120.298572,22.796652,1642649160
"2022-01-20 11:29:00","新北市新店區祥和路 / 新北市新店區安興路",死亡0;受傷1,普通重型-機車;自用-小客車,121.515125,24.968392,1642649340
"2022-01-20 11:30:00",基隆市信義區信一路55號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.753772,25.128501,1642649400
"2022-01-20 11:30:00",基隆市仁愛區劉銘傳路8號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.750802,25.127812,1642649400
"2022-01-20 11:30:00",彰化縣鹿港鎮頂番里彰頂路35弄7號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.487811,24.081743,1642649400
"2022-01-20 11:30:49",南投縣埔里鎮中華路164號附近,死亡0;受傷1,普通重型-機車;自用-小客車,120.974223,23.967719,1642649449
"2022-01-20 11:34:00",嘉義縣中埔鄉和美村中山路五段662巷31號,死亡0;受傷1,普通重型-機車,120.465191,23.451810,1642649640
"2022-01-20 11:35:00",南投縣南投市中興路661號附近,死亡0;受傷1,自用-小客車;普通重型-機車,120.690650,23.901976,1642649700
"2022-01-20 11:35:00","新北市蘆洲區重陽一街 / 新北市蘆洲區永安北路",死亡0;受傷1,計程車-小客車;行人-人,121.481291,25.081469,1642649700
"2022-01-20 11:35:00","臺北市中正區重慶南路1段 / 臺北市中正區武昌街1段",死亡0;受傷1,自用-小客車;行人-人,121.513173,25.044072,1642649700
"2022-01-20 11:36:00",高雄市苓雅區中山二路前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.302758,22.618456,1642649760
"2022-01-20 11:36:00","高雄市鳥松區澄清路 / 高雄市鳥松區本館路",死亡0;受傷1,自用-小客車;普通重型-機車,120.347168,22.647447,1642649760
"2022-01-20 11:37:00",新北市三重區集賢路72號前0.0公尺,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,121.492925,25.088676,1642649820
"2022-01-20 11:37:00",高雄市鳳山區自強一路五福023電桿號前0.0公尺,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.328289,22.593318,1642649820
"2022-01-20 11:37:00","臺中市南區城煌里忠孝路 / 臺中市南區城煌里民意街",死亡0;受傷1,普通輕型-機車;普通重型-機車,120.683631,24.130320,1642649820
"2022-01-20 11:39:00","高雄市楠梓區水管路 / 高雄市楠梓區水管路",死亡0;受傷1,營業用-大貨車;普通重型-機車,120.327329,22.706401,1642649940
"2022-01-20 11:39:00",新北市三峽區光明路前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.375229,24.929191,1642649940
"2022-01-20 11:39:00",新北市永和區新北市永和區永平路與永平路284巷,死亡0;受傷1,自用-小客車;普通重型-機車,121.505752,25.013889,1642649940
"2022-01-20 11:40:00","新北市新店區中央五街 / 新北市新店區無名路",死亡0;受傷2,普通重型-機車;乘客-人,121.528952,24.974895,1642650000
"2022-01-20 11:40:00","高雄市前鎮區草衙中街 / 高雄市前鎮區草衙中街",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.321000,22.578040,1642650000
"2022-01-20 11:40:00","高雄市橋頭區卓越路 / 高雄市橋頭區卓越路",死亡0;受傷2,自用-小客車;普通重型-機車,120.331824,22.758829,1642650000
"2022-01-20 11:40:00","臺北市文山區木柵路2段口 / 臺北市文山區興隆路4段",死亡0;受傷1,其他人-人,121.561983,24.988312,1642650000
"2022-01-20 11:40:00",苗栗縣頭份市中華路1110號,死亡0;受傷1,普通重型-機車;普通重型-機車,120.912282,24.689253,1642650000
"2022-01-20 11:41:00","臺中市烏日區九德里中華路 / 臺中市烏日區九德里興華街",死亡0;受傷1,普通重型-機車;普通重型-機車,120.635143,24.110483,1642650060
"2022-01-20 11:42:00","高雄市鳳山區福安二街 / 高雄市鳳山區自強一路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.331445,22.588228,1642650120
"2022-01-20 11:43:00",臺北市大安區大安路1段118號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.546058,25.039622,1642650180
"2022-01-20 11:43:00","彰化縣彰化市復興里中山路3段 / 彰化縣彰化市復興里中山路3段",死亡0;受傷1,普通重型-機車;普通重型-機車,120.557901,24.085775,1642650180
"2022-01-20 11:45:00","高雄市岡山區通校路 / 高雄市岡山區柳橋西路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.282969,22.790240,1642650300
"2022-01-20 11:46:00","臺中市北區健行里中清路一段 / 臺中市北區健行里梅亭街",死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.675469,24.160437,1642650360
"2022-01-20 11:47:00",新北市蘆洲區中山二路162號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.470787,25.081460,1642650420
"2022-01-20 11:49:00","高雄市鳳山區村建國路2段 / 高雄市鳳山區文衡路",死亡0;受傷1,腳踏自行車-慢車,120.357193,22.636448,1642650540
"2022-01-20 11:50:00","臺北市內湖區港華街 / 臺北市內湖區無名巷",死亡0;受傷1,腳踏自行車-慢車;租賃車-小客車,121.573646,25.083475,1642650600
"2022-01-20 11:50:00","新北市蘆洲區三民路 / 新北市蘆洲區復興路",死亡0;受傷2,普通重型-機車;普通重型-機車,121.475738,25.083015,1642650600
"2022-01-20 11:50:00",嘉義市西區福民里世賢路3段165號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.431031,23.463038,1642650600
"2022-01-20 11:50:00",彰化縣員林市三和里林森路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,120.576901,23.961842,1642650600
"2022-01-20 11:51:00",新北市八里區賢一街前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,121.419693,25.157603,1642650660
"2022-01-20 11:51:00","新北市樹林區中正路 / 新北市樹林區大安路",死亡0;受傷1,自用-小客車;普通重型-機車,121.371249,24.923638,1642650660
"2022-01-20 11:52:00",苗栗縣後龍鎮中華路55之6號前,死亡0;受傷2,普通重型-機車;普通重型-機車,120.790924,24.616366,1642650720
"2022-01-20 11:56:00","新竹縣竹北市縣政二路口 / 新竹縣竹北市文愛街",死亡0;受傷1,普通重型-機車;計程車-小客車,121.018499,24.831771,1642650960
"2022-01-20 11:56:00","臺中市北區中達里英才路 / 臺中市北區中達里華中街",死亡0;受傷1,普通重型-機車;自用-小客車,120.672101,24.155838,1642650960
"2022-01-20 11:58:00","屏東縣屏東市合作街口 / 屏東縣屏東市合作街",死亡0;受傷1,普通重型-機車;自用-小客車,120.483069,22.654708,1642651080
"2022-01-20 11:58:00",彰化縣永靖鄉永北村永福路1段144號前0.0公尺前,死亡0;受傷1,電動自行車-慢車;普通重型-機車,120.579096,23.962860,1642651080
"2022-01-20 12:00:00",新竹縣竹東鎮東峰路162號對面,死亡0;受傷1,普通重型-機車;電動輔助自行車-慢車,121.096402,24.717990,1642651200
"2022-01-20 12:00:00","臺中市北屯區大德里雷中街 / 臺中市北屯區大德里平德路",死亡0;受傷1,自用-小客車;普通重型-機車,120.671310,24.181788,1642651200
"2022-01-20 12:04:00","臺北市大安區新生南路1段 / 臺北市大安區信義路3段",死亡0;受傷1,計程車-小客車;腳踏自行車-慢車,121.533002,25.033676,1642651440
"2022-01-20 12:04:00","臺中市南屯區田心里文心路一段 / 臺中市南屯區田心里大墩七街",死亡0;受傷1,普通重型-機車;自用-小客車,120.646632,24.143832,1642651440
"2022-01-20 12:05:00",屏東縣萬巒鄉東興路24號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.598816,22.591837,1642651500
"2022-01-20 12:07:00",嘉義市西區大溪里北港路729號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.445299,23.479544,1642651620
"2022-01-20 12:08:32",新竹縣湖口鄉蘭州南街2號前,死亡0;受傷2,普通輕型-機車;普通重型-機車,121.032328,24.869763,1642651712
"2022-01-20 12:09:00",新北市泰山區新北大道6段前0.0公尺,死亡0;受傷2,營業用-大貨車;普通重型-機車;乘客-人,121.540403,24.998956,1642651740
"2022-01-20 12:10:59",新竹縣尖石鄉竹60線和解廣場前,死亡0;受傷1,大型重型2(250-550C.C.)-機車,121.284201,24.649641,1642651859
"2022-01-20 12:11:00",臺北市士林區承德路4段40巷84號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.520644,25.081535,1642651860
"2022-01-20 12:11:00",高雄市前鎮區一心一路前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.316493,22.608710,1642651860
"2022-01-20 12:12:00",高雄市路竹區村保民路300號前0.0公尺,死亡0;受傷1,普通重型-機車,120.265029,22.844216,1642651920
"2022-01-20 12:12:00",臺中市沙鹿區竹林里中山路135-1號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.568709,24.236787,1642651920
"2022-01-20 12:14:00","臺北市北投區承德路7段 / 臺北市北投區承德路7段",死亡0;受傷1,自用-小客車;普通重型-機車,121.508363,25.113071,1642652040
"2022-01-20 12:16:00","臺北市大同區重慶北路3段 / 臺北市大同區重慶北路3段",死亡0;受傷1,自用-小客車;普通重型-機車,121.512236,25.067252,1642652160
"2022-01-20 12:17:00","臺中市南區南門里台中路 / 臺中市南區南門里南門路",死亡0;受傷1,自用-小客車;普通重型-機車,120.684113,24.122748,1642652220
"2022-01-20 12:19:00",新竹縣竹北市嘉勤南路126號地下停車場出入口(系統無此路段名稱),死亡0;受傷1,普通重型-機車,121.014620,24.820528,1642652340
"2022-01-20 12:19:00",彰化縣彰化市牛埔里彰南路3段519號前0.0公尺前,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.605252,24.079747,1642652340
"2022-01-20 12:20:00","屏東縣屏東市公園路口 / 屏東縣屏東市成功路口",死亡0;受傷1,普通重型-機車;普通重型-機車,120.486263,22.675447,1642652400
"2022-01-20 12:20:00","高雄市仁武區澄仁東街 / 高雄市仁武區赤東五街",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用),120.347508,22.681708,1642652400
"2022-01-20 12:20:00","新北市中和區中山路2段 / 新北市中和區中山路2段",死亡0;受傷1,民營公車-大客車;行人-人,121.491959,25.002705,1642652400
"2022-01-20 12:25:00","嘉義市東區東川里大雅路2段 / 嘉義市東區東川里金龍街",死亡0;受傷2,普通重型-機車;普通重型-機車,120.467294,23.477247,1642652700
"2022-01-20 12:25:00",高雄市小港區廈莊一街17號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.360959,22.582116,1642652700
"2022-01-20 12:25:12","新竹縣湖口鄉中興街口 / 新竹縣湖口鄉中央街口",死亡0;受傷1,普通重型-機車;自用-小客車,121.048118,24.900655,1642652712
"2022-01-20 12:27:00",高雄市楠梓區村三山街福昌017桿號前0.0公尺,死亡0;受傷1,普通重型-機車,120.287879,22.711404,1642652820
"2022-01-20 12:27:00",臺中市大雅區四德里學府路209號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.649939,24.221714,1642652820
"2022-01-20 12:28:00",桃園市八德區介壽路二段685巷66弄46號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.299811,24.938363,1642652880
"2022-01-20 12:30:00","南投縣南投市南陽路口 / 南投縣南投市復興路",死亡0;受傷1,行人-人;自用-小客車,120.684240,23.913501,1642653000
"2022-01-20 12:31:00",臺北市松山區南京東路5段227號前0.0公尺,死亡0;受傷1,民營公車-大客車;普通重型-機車;自用-小客車,121.564244,25.051480,1642653060
"2022-01-20 12:35:00",基隆市七堵區華新一路22-7號前0.0公尺,死亡0;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人,121.672358,25.086545,1642653300
"2022-01-20 12:36:00",彰化縣永靖鄉港西村福德巷前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.538640,23.914800,1642653360
"2022-01-20 12:40:00","高雄市鳳山區五甲二路 / 高雄市鳳山區臨海路",死亡0;受傷1,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,120.345386,22.604956,1642653600
"2022-01-20 12:43:00",新北市板橋區新北市板橋區中山路2段90巷25號與中山路2段90巷25號社區停車場車道,死亡0;受傷1,自用-小客車;普通重型-機車,121.475639,25.015853,1642653780
"2022-01-20 12:45:00",嘉義縣太保市南新里中正路105巷9號,死亡0;受傷1,普通重型-機車,120.387103,23.497305,1642653900
"2022-01-20 12:45:00",高雄市鳳山區文龍東路文山070燈桿號前0.0公尺,死亡0;受傷3,普通輕型-機車;普通重型-機車;自用-小客車;乘客-人,120.365817,22.640775,1642653900
"2022-01-20 12:46:27",屏東縣內埔鄉遼北路71巷20號,死亡0;受傷1,普通重型-機車;普通重型-機車,120.603102,22.691552,1642653987
"2022-01-20 12:49:00","新北市三重區集勇街 / 新北市三重區仁安街",死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.484308,25.085703,1642654140
"2022-01-20 12:49:00",新北市板橋區民生路3段131號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.465984,25.026025,1642654140
"2022-01-20 12:50:00","臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段",死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通輕型-機車,121.587309,25.048922,1642654200
"2022-01-20 12:52:00",嘉義市西區書院里民族路826號前0.0公尺,死亡0;受傷1,電動自行車-慢車;自用-小客車;普通重型-機車,120.439892,23.475255,1642654320
"2022-01-20 12:53:00","新竹縣竹北市新溪街口 / 新竹縣竹北市華興五街",死亡0;受傷1,普通重型-機車;普通重型-機車,120.998162,24.836759,1642654380
"2022-01-20 12:55:00",高雄市仁武區學府路仁福0496路燈號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.392512,22.736609,1642654500
"2022-01-20 12:58:00","臺中市西區公德里向上路一段 / 臺中市西區公德里精誠路",死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車,120.655144,24.146707,1642654680
"2022-01-20 13:00:00",臺北市大同區延平北路4段前0.0公尺,死亡0;受傷1,租賃車-小客車;普通重型-機車,121.511997,25.077448,1642654800
"2022-01-20 13:00:00","臺北市中正區羅斯福路1段 / 臺北市中正區愛國西路",死亡0;受傷1,自用-小客車;普通重型-機車,121.516756,25.034681,1642654800
"2022-01-20 13:01:00",彰化縣鹿港鎮玉順里中山路168號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.433749,24.057197,1642654860
"2022-01-20 13:04:00",新北市林口區竹林路265號前0.0公尺,死亡0;受傷1,自用-小客車;自用-小客車,121.388953,25.080433,1642655040
"2022-01-20 13:05:00",臺北市中山區民族西路2-3號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.522249,25.068396,1642655100
"2022-01-20 13:05:00","高雄市橋頭區橋南路 / 高雄市橋頭區橋南路",死亡0;受傷1,自用-小客車;普通重型-機車,120.311719,22.755792,1642655100
"2022-01-20 13:05:00",高雄市大社區村中山路35-1號前0.0公尺,死亡0;受傷3,普通重型-機車;普通重型-機車;自用-小客車;乘客-人,120.343963,22.732375,1642655100
"2022-01-20 13:08:00","臺中市東區旱溪里東光園路 / 臺中市東區旱溪里旱溪一街",死亡0;受傷1,自用-小客車;普通重型-機車,120.684193,24.122178,1642655280
"2022-01-20 13:09:00",新竹縣竹東鎮莊敬、惠昌街口,死亡0;受傷1,普通重型-機車,121.088823,24.739576,1642655340
"2022-01-20 13:10:00","臺中市南屯區南屯里文心南二路 / 臺中市南屯區南屯里萬安街",死亡0;受傷1,自用-小客車;普通重型-機車,120.640452,24.136077,1642655400
"2022-01-20 13:11:00",嘉義市東區朝陽里共和路88號前0.0公尺,死亡0;受傷1,計程車-小客車;普通重型-機車,120.455942,23.476199,1642655460
"2022-01-20 13:15:00","彰化縣彰化市富貴里中華路 / 彰化縣彰化市富貴里永樂街",死亡0;受傷2,普通重型-機車;普通重型-機車,120.538300,24.077878,1642655700
"2022-01-20 13:18:00",嘉義縣太保市安仁里頂港子墘30號,死亡0;受傷1,普通重型-機車;警備車-特種車,120.295487,23.445113,1642655880
"2022-01-20 13:18:00",臺北市內湖區新湖一路185號前0.0公尺,死亡0;受傷1,民營客運-大客車;計程車-小客車,121.578401,25.059808,1642655880
"2022-01-20 13:20:00",新北市三重區忠孝橋機車道路前0.0公尺,死亡0;受傷1,普通重型-機車,121.496807,25.054270,1642656000
"2022-01-20 13:22:00","新竹縣竹北市中正西路口 / 新竹縣竹北市環北路",死亡0;受傷1,普通重型-機車,120.993880,24.843015,1642656120
"2022-01-20 13:22:00","新竹市東區中華路口 / 新竹市東區民主路",死亡0;受傷2,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,120.981575,24.808263,1642656120
"2022-01-20 13:23:23",新竹縣湖口鄉光復東路與安宅四街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.030109,24.870010,1642656203
"2022-01-20 13:24:20",苗栗縣頭份市工業路45號,死亡0;受傷1,普通重型-機車;自用-小客車,120.886248,24.673945,1642656260
"2022-01-20 13:25:00",彰化縣鹿港鎮溝墘里鹿和路3段509號前0.0公尺前,死亡0;受傷1,腳踏自行車-慢車,120.477885,24.084142,1642656300
"2022-01-20 13:26:00",臺中市豐原區富春里富春街71號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.718977,24.253138,1642656360
"2022-01-20 13:30:00",高雄市左營區博愛二路777號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.302286,22.669593,1642656600
"2022-01-20 13:31:00",臺中市豐原區翁子里豐勢路二段185號前0.0公尺,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,120.739558,24.262841,1642656660
"2022-01-20 13:32:00","臺中市東區十甲里自由路四段 / 臺中市東區十甲里東英路",死亡0;受傷1,租賃車-小客車;普通重型-機車,120.706033,24.142768,1642656720
"2022-01-20 13:35:00",桃園市大園區大觀路與大觀路151巷,死亡0;受傷3,電動自行車-慢車;普通重型-機車;乘客-人,121.190939,25.065372,1642656900
"2022-01-20 13:37:00","嘉義市東區興仁里軍輝路 / 嘉義市東區興仁里軍輝路",死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.461454,23.456074,1642657020
"2022-01-20 13:41:00",新竹縣竹北市環北路1段286巷6號附近,死亡0;受傷1,普通重型-機車;普通重型-機車,121.022068,24.840950,1642657260
"2022-01-20 13:43:00","臺中市西區忠明里美村路一段 / 臺中市西區忠明里長春街",死亡0;受傷1,自用-小客車;普通重型-機車,120.661704,24.153989,1642657380
"2022-01-20 13:44:00","新北市板橋區館前西路 / 新北市板橋區中興路",死亡0;受傷1,普通重型-機車;普通重型-機車,121.455592,25.008436,1642657440
"2022-01-20 13:44:00","臺中市南屯區向心里南屯路二段 / 臺中市南屯區向心里大墩南路",死亡0;受傷1,電動自行車-慢車;普通重型-機車,120.649831,24.136418,1642657440
"2022-01-20 13:46:28",南投縣埔里鎮中山路一段與知安路口往虎頭山方向700公尺處,死亡0;受傷1,普通重型-機車,120.984483,23.971134,1642657588
"2022-01-20 13:47:00",苗栗縣後龍鎮大庄里中山路320號前,死亡0;受傷2,大型重型1(550C.C.以上)-機車;腳踏自行車-慢車,120.795756,24.611149,1642657620
"2022-01-20 13:50:00","新北市三重區國道路1段 / 新北市三重區後竹圍街",死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.498531,25.071757,1642657800
"2022-01-20 13:50:00",新竹縣湖口鄉民生街466號前,死亡0;受傷1,自用-小客車;普通重型-機車,121.054934,24.904665,1642657800
"2022-01-20 13:50:00",臺北市北投區石牌路2段91號前0.0公尺,死亡0;受傷1,普通重型-機車,121.516467,25.117331,1642657800
"2022-01-20 13:50:00",新北市泰山區新民路14巷前0.0公尺,死亡0;受傷1,普通重型-機車,121.425997,25.044106,1642657800
"2022-01-20 13:50:00",臺中市梧棲區草湳里建國北街133號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.534578,24.248765,1642657800
"2022-01-20 13:52:00",新北市蘆洲區長樂路56巷33號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.463924,25.086844,1642657920
"2022-01-20 13:54:00","新北市三重區三民街 / 新北市三重區三民街",死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.477625,25.068695,1642658040
"2022-01-20 13:58:00","嘉義市西區福安里世賢路1段 / 嘉義市西區福安里四維路",死亡0;受傷1,自用-小客車;普通重型-機車,120.427012,23.488459,1642658280
"2022-01-20 14:00:00","新北市三重區安慶街 / 新北市三重區安慶街",死亡0;受傷2,普通重型-機車;普通重型-機車;計程車-小客車,121.494417,25.069031,1642658400
"2022-01-20 14:05:00",新北市貢寮區新北市貢寮區臺2線道路122.8K,死亡0;受傷1,營業用-曳引車,121.944716,25.015890,1642658700
"2022-01-20 14:05:00",臺中市新社區永源里中和街一段前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.792181,24.211595,1642658700
"2022-01-20 14:06:00",嘉義市東區荖藤里忠孝路前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.442811,23.514327,1642658760
