發生時間,發生地點,死亡受傷人數,車種
105年05月03日 19時22分00秒,彰化縣埤頭鄉彰水路4段 / 彰化縣埤頭鄉埤周路,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月03日 21時10分00秒,桃園市八德區新生路487號前0.0公尺,死亡1;受傷0,普通重型-機車;公營公車-大客車
105年05月03日 21時25分00秒,彰化縣芳苑鄉過埤路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
105年05月04日 10時50分00秒,臺東縣成功鎮台11 128公里100.0公尺處南向外側,死亡1;受傷4,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
105年05月04日 12時31分00秒,嘉義縣番路鄉台18 48公里西向一般,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人
105年05月04日 12時45分00秒,臺南市下營區臺19甲線與中山路口,死亡1;受傷0,自用-小客車;普通重型-機車
105年05月04日 20時53分00秒,臺北市大安區和平東路1段73號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
105年05月05日 08時11分00秒,高雄市路竹區中山路158號前0.0公尺,死亡1;受傷0,普通重型-機車
105年05月05日 19時05分00秒,高雄市左營區曾子路前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;行人-人
105年05月06日 06時30分00秒,臺南市佳里區未命名道路佳麻高幹58左7右,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月06日 07時52分00秒,彰化縣大城鄉,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月06日 16時49分00秒,高雄市林園區中門路339巷前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
105年05月06日 23時32分00秒,澎湖縣馬公市西文里中華路 / 澎湖縣馬公市西文里六合路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月07日 05時07分00秒,臺北市士林區基河路前0.0公尺,死亡1;受傷2,普通重型-機車;行人-人;乘客-人
105年05月07日 09時19分00秒,臺南市新化區那菝林那拔里23之1號(牧場高幹53號旁),死亡1;受傷0,行人-人;自用-小客車
105年05月07日 18時20分00秒,臺北市中山區民權東路1段前0.0公尺,死亡1;受傷0,民營客運-大客車;行人-人
105年05月08日 11時38分00秒,嘉義縣中埔鄉台3 291公里500.0公尺處北向一般,死亡1;受傷1,普通重型-機車;普通重型-機車
105年05月08日 12時20分00秒,屏東縣萬丹鄉寶厝村西環路前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車;自用-小客車;乘客-人
105年05月08日 22時56分00秒,嘉義縣民雄鄉(民興派出所),死亡1;受傷0,普通重型-機車;自用-小客車
105年05月08日 23時53分00秒,彰化縣溪湖鎮員鹿路1段 / 彰化縣溪湖鎮員鹿路,死亡1;受傷1,腳踏自行車-慢車;自用-小客車
105年05月09日 07時11分00秒,新北市樹林區新興街34號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月09日 15時00分00秒,南投縣名間鄉森18餐廳,死亡1;受傷0,普通重型-機車
105年05月10日 08時50分00秒,臺中市沙鹿區三鹿里保順路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月10日 15時33分00秒,花蓮縣吉安鄉海岸路 / 花蓮縣吉安鄉知卡宣大道二段,死亡1;受傷0,自用-大貨車;電動自行車-慢車
105年05月11日 00時30分00秒,屏東縣麟洛鄉南二高平面道路與科大路口,死亡1;受傷1,普通重型-機車;自用-小客車
105年05月11日 01時45分00秒,彰化縣田尾鄉國道1號 216公里700.0公尺處北向內側,死亡1;受傷0,自用-小客車;營業用-半聯結車
105年05月11日 09時12分00秒,高雄市燕巢區安招路599號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;自用-小客車
105年05月11日 13時50分00秒,嘉義縣東石鄉嘉7線與台17線路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小客車
105年05月11日 13時52分00秒,臺南市南區濱南路前0.0公尺,死亡1;受傷0,普通重型-機車
105年05月11日 20時03分00秒,花蓮縣瑞穗鄉台9 266公里600.0公尺處南向外側,死亡1;受傷0,自用-小客車
105年05月11日 20時15分00秒,屏東縣萬丹鄉社美路106號往北50公尺處,死亡1;受傷0,普通重型-機車
105年05月12日 00時27分00秒,高雄市岡山區中山南路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年05月12日 02時35分00秒,高雄市鳳山區國道1號 372公里南向輔助,死亡1;受傷0,自用-小客車
105年05月12日 08時58分00秒,宜蘭縣宜蘭市中山路三段 / 宜蘭縣宜蘭市環河東路,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年05月12日 21時32分00秒,臺北市內湖區環東大道前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車
105年05月12日 22時32分00秒,高雄市大寮區鳳林二路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年05月13日 03時30分00秒,基隆市仁愛區仁三路 / 基隆市仁愛區愛四路,死亡1;受傷0,自用-小客車;行人-人
105年05月13日 04時20分00秒,臺南市麻豆區176 24公里300.0公尺處北向快,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
105年05月13日 08時28分00秒,彰化縣北斗鎮中新路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月13日 17時30分00秒,臺南市新市區544-6號,死亡1;受傷1,自用-小客車;普通重型-機車
105年05月13日 22時58分00秒,屏東縣滿州鄉和興路段(200線8.1K西向車道),死亡1;受傷1,自用-小客車;乘客-人
105年05月14日 01時28分00秒,桃園市觀音區廣興里成功路二段 / 桃園市觀音區廣興里桃科12路,死亡1;受傷0,自用-小客車
105年05月14日 05時11分00秒,屏東縣枋寮鄉中山路與臨海路口,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月14日 08時15分00秒,高雄市鼓山區河西路中都橋號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
105年05月14日 10時48分00秒,彰化縣北斗鎮中華路 / 彰化縣北斗鎮宮後街,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月14日 14時00分00秒,桃園市復興區台七線31公里處,死亡1;受傷0,大型重型1(550C.C.以上)-機車
105年05月15日 07時01分00秒,屏東縣崁頂鄉崁頂村中正路前0.0公尺,死亡2;受傷2,自用-小客車;自用-小客車;乘客-人;乘客-人
105年05月15日 10時10分00秒,新北市板橋區民生路3段144號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年05月15日 15時20分00秒,嘉義縣中埔鄉石?村嘉埔285分2電桿,死亡1;受傷1,普通重型-機車;乘客-人
105年05月15日 18時46分00秒,花蓮縣秀林鄉富世村太魯閣大橋南端南下車道(富世所),死亡1;受傷2,自用-小客車;乘客-人;乘客-人
105年05月16日 06時45分00秒,臺南市新市區復興路與和平街路口,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
105年05月16日 12時24分00秒,高雄市鳥松區神農路121號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年05月16日 12時41分00秒,臺中市南屯區新生里永春路40號前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年05月16日 15時50分00秒,高雄市小港區中山四路前0.0公尺,死亡1;受傷3,普通重型-機車;腳踏自行車-慢車;腳踏自行車-慢車;腳踏自行車-慢車
105年05月16日 21時55分00秒,新竹縣湖口鄉中山路二段345號前,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月17日 05時53分00秒,彰化縣員林市中正路 / 彰化縣員林市靜修路,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月17日 08時35分00秒,花蓮縣玉里鎮五權街 / 花蓮縣玉里鎮博愛路,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月17日 13時40分00秒,南投縣名間鄉新大巷口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月18日 07時45分00秒,新竹縣北埔鄉下大湖(竹39-1線)編號大湖枝29分23枝15電桿前,死亡1;受傷0,自用-小貨車(含客、貨兩用)
105年05月18日 08時30分00秒,彰化縣田中鎮斗中路2段 / 彰化縣田中鎮民光路,死亡1;受傷3,自用-大貨車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人
105年05月18日 16時50分00秒,高雄市大寮區鳳林二路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年05月19日 04時46分00秒,臺南市善化區臺一線與目加溜灣路口,死亡1;受傷0,普通重型-機車
105年05月19日 08時10分00秒,屏東縣里港鄉屏15線與產業道路口,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月19日 08時44分00秒,臺中市豐原區社皮里豐原大道一段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月19日 19時37分00秒,嘉義縣新港鄉157線與嘉67線路口,死亡1;受傷0,普通輕型-機車;自用-小客車
105年05月20日 06時45分00秒,臺北市北投區大度路3段前0.0公尺,死亡1;受傷0,其他車-其他車;普通重型-機車
105年05月20日 19時00分00秒,苗栗縣南庄鄉獅山村1鄰3-1號附近約300公尺(產業道路),死亡1;受傷0,自用-小貨車(含客、貨兩用)
105年05月21日 05時51分00秒,臺中市北屯區三光里太原路三段 / 臺中市北屯區三光里三光巷,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年05月21日 15時10分00秒,臺南市新化區頂山腳54之202號,死亡1;受傷0,普通重型-機車;營業用-大貨車
105年05月21日 23時55分00秒,臺中市北屯區軍功里環中東路二段126號前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
105年05月22日 05時57分00秒,臺中市南區永興里工學二街105號前0.0公尺,死亡1;受傷0,民營客運-大客車;行人-人
105年05月23日 05時59分00秒,屏東縣車城鄉中山路16號前,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
105年05月23日 07時00分00秒,新北市三重區三民街99號前0.0公尺,死亡1;受傷0,普通重型-機車;普通重型-機車;自用-小客車
105年05月23日 13時26分00秒,宜蘭縣冬山鄉冬山路三段320巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月24日 07時52分00秒,苗栗縣頭份市自強路二段前0.0公尺,死亡1;受傷0,拼裝車-其他車;普通重型-機車
105年05月24日 08時10分00秒,臺南市新市區37-2號,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月24日 10時45分00秒,臺中市清水區西社里中華路 / 臺中市清水區西社里中清路九段,死亡1;受傷0,自用-曳引車;普通重型-機車
105年05月24日 12時20分00秒,屏東縣屏東市信和里忠孝路566巷前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用)
105年05月24日 21時55分00秒,臺南市東區大同路二段750巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年05月25日 09時25分00秒,高雄市前金區七賢二路193號前0.0公尺,死亡1;受傷0,普通重型-機車;民營客運-大客車
105年05月25日 15時30分00秒,屏東縣高樹鄉新豐村沿山公路 / 屏東縣高樹鄉新豐村萬興路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月26日 05時20分00秒,澎湖縣湖西鄉204 7公里400.0公尺處東向外側,死亡1;受傷0,普通重型-機車
105年05月26日 07時30分00秒,新竹縣關西鎮竹21線永安橋上,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月26日 10時45分00秒,桃園市大園區（N105050291）竹圍所,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-大貨車
105年05月26日 10時50分00秒,雲林縣大埤鄉157線東向3公里,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
105年05月26日 13時26分00秒,新北市五股區疏洪一路前0.0公尺,死亡1;受傷1,租賃車-小客車;自用-大貨車;乘客-人
105年05月27日 05時55分00秒,苗栗縣苑裡鎮苗140線.苗47線與北堤東路三岔口,死亡2;受傷2,自用-小客車;乘客-人;乘客-人;乘客-人
105年05月27日 14時32分00秒,花蓮縣富里鄉富崗8號以東約100公尺處(東里所轄區),死亡1;受傷0,普通重型-機車
105年05月27日 21時35分00秒,高雄市鳳山區中山東路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年05月28日 05時35分00秒,彰化縣花壇鄉,死亡1;受傷0,自用-小客車;行人-人
105年05月28日 15時42分00秒,南投縣國姓鄉147 3公里500.0公尺處東向中線,死亡1;受傷0,自用-小客車;普通重型-機車
105年05月29日 00時12分00秒,雲林縣古坑鄉149線桃源1之28號（瑞山咖啡）旁30公尺,死亡1;受傷0,自用-小客車
105年05月29日 07時37分00秒,苗栗縣獅潭鄉台3 121公里500.0公尺處南向外側,死亡1;受傷0,大型重型1(550C.C.以上)-機車
105年05月29日 13時50分00秒,高雄市三民區十全一路109號前0.0公尺,死亡1;受傷0,行人-人;計程車-小客車
105年05月29日 14時45分00秒,臺北市內湖區大湖山莊街120巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
105年05月29日 15時06分00秒,南投縣草屯鎮富寮里富林路一段313號前0.0公尺,死亡1;受傷0,普通重型-機車
105年05月29日 16時20分00秒,新竹縣新埔鎮新關路前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
105年05月30日 04時16分00秒,高雄市湖內區中山路1段前0.0公尺,死亡1;受傷0,自用-小客車
105年05月30日 11時35分00秒,宜蘭縣羅東鎮純精路三段 / 宜蘭縣羅東鎮復興路一段,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年05月30日 21時28分00秒,新北市林口區中山路202號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
105年05月31日 00時56分00秒,屏東縣內埔鄉東寧村屏光路 / 屏東縣內埔鄉東寧村南寧路,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
105年05月31日 07時20分00秒,南投縣國姓鄉北港村長北路62-2號前0.0公尺,死亡1;受傷0,自用-小客車
105年05月31日 10時28分00秒,臺北市士林區仰德大道2段2巷前0.0公尺,死亡1;受傷0,普通重型-機車;民營公車-大客車
105年05月31日 13時45分00秒,新竹縣尖石鄉竹62線14.5公里處,死亡1;受傷0,普通重型-機車
105年05月31日 14時56分00秒,高雄市三民區明誠一路792號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
105年05月31日 16時58分00秒,臺東縣台東市中興路五段178號前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年05月31日 23時55分00秒,新北市三重區環河北路前0.0公尺,死亡1;受傷0,普通重型-機車
105年06月01日 07時34分00秒,嘉義市西區興業西路 / 嘉義市西區徐州六街,死亡1;受傷0,自用-小客車;普通重型-機車
105年06月01日 09時00分00秒,嘉義縣太保市嘉57線與嘉58線路口,死亡1;受傷0,普通重型-機車;自用-小客車
105年06月01日 12時34分00秒,桃園市大溪區大鶯路前0.0公尺,死亡1;受傷0,普通重型-機車
105年06月01日 18時40分00秒,高雄市大樹區溪埔路49號前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車
